"stoc","date","max","min","ope","clo","vol"
1101,2024-10-24,32.2,31.95,32.1,32,7518
1102,2024-10-24,47.1,45.85,46.05,46.85,5481
1103,2024-10-24,18.35,17.4,17.45,17.55,787
1104,2024-10-24,30.65,30.35,30.5,30.35,265
1108,2024-10-24,14.6,14.5,14.5,14.5,77
1109,2024-10-24,18.6,18.45,18.45,18.55,127
1110,2024-10-24,22.2,21.7,21.85,22.2,385
1201,2024-10-24,18,17.9,17.95,18,208
1203,2024-10-24,48.55,47.4,48.35,47.75,28
1210,2024-10-24,51.2,50.7,50.9,50.9,573
1213,2024-10-24,12.75,12.4,12.75,12.4,13
1215,2024-10-24,97.7,97,97,97,165
1216,2024-10-24,89.8,88.2,88.2,89.8,7165
1217,2024-10-24,12,11.9,11.9,11.9,352
1218,2024-10-24,20.3,20.15,20.3,20.15,255
1219,2024-10-24,17.15,17.05,17.05,17.1,195
1220,2024-10-24,16.2,16,16.1,16.05,213
1225,2024-10-24,100.5,97.3,100.5,97.5,81
1227,2024-10-24,37.85,37.4,37.45,37.85,334
1229,2024-10-24,60.8,60,60.8,60.2,1128
1231,2024-10-24,112,111.5,111.5,112,67
1232,2024-10-24,154,152.5,153.5,154,33
1233,2024-10-24,32,31.9,32,31.9,10
1234,2024-10-24,41.55,41.3,41.5,41.5,123
1235,2024-10-24,162.5,151,162.5,154.5,22
1236,2024-10-24,23.5,23.4,23.5,23.4,12
1240,2024-10-24,52,51.8,52,51.8,5
1256,2024-10-24,159,153,159,153,48
1259,2024-10-24,67,66.9,67,66.9,13
1264,2024-10-24,310,309,310,309,8
1268,2024-10-24,156,154.5,155.5,155,38
1301,2024-10-24,46.85,45.8,46.3,46.2,11754
1303,2024-10-24,41.6,40.4,40.65,41.4,7603
1304,2024-10-24,14.4,14.1,14.25,14.25,1005
1305,2024-10-24,16,15.85,15.95,15.9,642
1307,2024-10-24,43.6,41.4,42.05,42.25,3829
1308,2024-10-24,16.65,16.3,16.5,16.45,678
1309,2024-10-24,19,18.55,18.75,18.55,1288
1310,2024-10-24,12.45,12.25,12.35,12.3,681
1312,2024-10-24,12.55,12.35,12.4,12.4,1879
1313,2024-10-24,11.65,11.3,11.5,11.5,1676
1314,2024-10-24,8.21,8.08,8.13,8.09,12460
1315,2024-10-24,70.8,70.3,70.8,70.6,7
1316,2024-10-24,15.5,15,15.5,15.05,3834
1319,2024-10-24,108,106,106.5,106.5,3176
1321,2024-10-24,34.85,34.3,34.7,34.5,457
1323,2024-10-24,24.5,24.2,24.5,24.5,30
1324,2024-10-24,13.05,12.6,12.95,13,172
1325,2024-10-24,28.55,27.85,28.15,27.9,195
1326,2024-10-24,38.95,38.1,38.3,38.55,5339
1336,2024-10-24,25.1,24.4,24.55,24.8,729
1337,2024-10-24,7.2,7.14,7.17,7.14,159
1338,2024-10-24,32,31.3,31.9,31.35,121
1339,2024-10-24,59.9,59.3,59.4,59.5,50
1340,2024-10-24,10.55,10.2,10.55,10.2,114
1341,2024-10-24,68.5,68.2,68.5,68.2,2
1342,2024-10-24,100.5,98.1,98.1,99.3,271
1402,2024-10-24,37.3,36.65,36.65,37,5514
1409,2024-10-24,15.65,15.5,15.6,15.55,1851
1410,2024-10-24,37.3,36.55,36.9,36.7,51
1413,2024-10-24,9.79,9.7,9.78,9.76,27
1414,2024-10-24,22.55,22.2,22.55,22.4,279
1416,2024-10-24,13.45,13.25,13.4,13.3,235
1417,2024-10-24,10.2,10.05,10.15,10.1,250
1418,2024-10-24,31.75,30.05,31.55,31.4,78
1419,2024-10-24,46.75,46.45,46.7,46.5,32
1423,2024-10-24,40.05,39.85,39.9,39.85,19
1432,2024-10-24,19.25,19,19.25,19.1,119
1434,2024-10-24,19.6,19.25,19.3,19.4,812
1435,2024-10-24,44.1,44,44.1,44,2
1436,2024-10-24,128,118,128,123,1255
1437,2024-10-24,34.4,34.15,34.35,34.15,41
1438,2024-10-24,63.7,62.7,62.8,63.3,88
1439,2024-10-24,31.4,30.55,31.4,30.55,41
1440,2024-10-24,15.35,15.2,15.25,15.3,737
1441,2024-10-24,15.85,15.6,15.85,15.6,17
1442,2024-10-24,65.1,64.5,65.1,64.5,816
1443,2024-10-24,33.6,32.95,32.95,33.45,68
1444,2024-10-24,9.13,9.04,9.09,9.07,620
1445,2024-10-24,18.4,18.15,18.35,18.15,105
1446,2024-10-24,42.3,41.5,42.3,41.65,519
1447,2024-10-24,8.12,8.04,8.12,8.05,984
1449,2024-10-24,18.25,17.05,17.15,17.95,1422
1451,2024-10-24,20.5,19.8,20.15,20,122
1452,2024-10-24,16.75,16.6,16.7,16.65,64
1453,2024-10-24,17.4,17.15,17.3,17.4,70
1454,2024-10-24,17.7,17.1,17.45,17.1,139
1455,2024-10-24,10.4,10.25,10.4,10.3,670
1456,2024-10-24,18.65,18.1,18.65,18.5,112
1457,2024-10-24,19.5,19.25,19.35,19.3,113
1459,2024-10-24,10,9.93,10,10,96
1460,2024-10-24,7.15,7.1,7.15,7.11,324
1463,2024-10-24,24.4,23.85,23.85,24.05,67
1464,2024-10-24,15.75,15.45,15.65,15.6,920
1465,2024-10-24,15.55,15.2,15.4,15.25,666
1466,2024-10-24,14.15,13.1,14.15,13.35,505
1467,2024-10-24,10.85,10.65,10.85,10.85,209
1468,2024-10-24,14.4,14.25,14.4,14.4,35
1470,2024-10-24,20.4,20.2,20.4,20.2,14
1471,2024-10-24,13.3,13.05,13.3,13.1,274
1472,2024-10-24,61,59.4,60.2,60,128
1473,2024-10-24,39.65,37.9,39.65,37.9,589
1474,2024-10-24,14.15,13.65,14,13.65,196
1475,2024-10-24,62,61.3,61.8,61.6,51
1476,2024-10-24,549,540,546,543,209
1477,2024-10-24,352,347,349.5,349.5,1365
1503,2024-10-24,215,208,215,208,2175
