公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
6237,驊訊,去年同期營業額偏高是受惠於大陸地區特定電競遊戲熱賣而帶動晶片需求；今年因中美貿易戰不確定因素，客戶備貨態度謹慎。,-45.3,34705,-59.16,46487,18981,-45.33,98209,53686
6261,久元,-,-21.94,260469,-17.99,247923,203309,-10.95,520843,463778
6287,元隆,-,0.41,90168,-10.83,101549,90546,-19.63,224875,180715
6291,沛亨,-,2.81,10055,-10.59,11563,10338,-14.99,23989,20393
6411,晶焱,-,-31.79,194314,-33.12,198176,132534,-33.86,494243,326848
6435,大中,-,-17.96,232233,11.76,170463,190523,5.3,401474,422756
6457,紘康,-,-51.05,50351,14.23,21574,24645,2.88,72892,74996
6462,神盾,-,0.53,395840,-5.6,421583,397973,-28.98,1117734,793813
6485,點序,-,-11.05,84003,26.78,58934,74718,20.36,131867,158721
6488,環球晶,-,-9.04,5197318,10.06,4294905,4727252,9.87,9032306,9924570
6494,九齊,-,-49.38,70921,4.56,34329,35895,-0.04,106868,106816
6510,精測,-,-39.93,253057,-28.73,213287,152002,-12.33,462076,405059
6532,瑞耘,-,-50.11,49570,-28.38,34528,24727,0.35,74033,74297
6548,長科*,-,-24.27,770723,-20.04,729906,583629,-13.81,1571460,1354352
6568,宏觀,-,-34.41,107942,17.24,60378,70791,0.29,178207,178733
6594,展匯科,-,-35.3,35410,-18.32,28050,22910,-15.56,69071,58320
6640,均華,-,-4.19,61166,8.86,53829,58603,-7.54,129540,119769
6643,M31,-,-16.7,55284,1.87,45203,46051,11.93,90533,101335
6651,全宇昕,-,-33.24,96953,36.46,47430,64724,18.22,136748,161677
6679,鈺太,-,-8.33,93886,20.47,71436,86063,25.8,143040,179949
6683,雍智科技,-,5.86,63295,37.53,48721,67006,21.63,107125,130300
6684,安格,"去年業績創歷史新高,基期較高,以及近期出貨量減少所致。",14.15,14358,-31.4,23895,16391,-53.83,66610,30749
6693,廣閎科,-,-5.7,62277,4.0,56464,58727,19.47,101278,121004
6708,天擎,-,-16.08,11943,-0.27,10050,10022,8.93,20163,21965
6716,應廣,-,-6.07,30274,11.52,25498,28436,-26.58,79974,58710
6732,昇佳電子,市場需求增加,-21.53,234001,333.05,42400,183617,283.23,108971,417618
8024,佑華,-,7.5,29906,38.28,23248,32149,-13.83,72016,62055
8040,九暘,-,-34.16,66572,-24.2,57821,43828,-24.73,146681,110400
8054,安國,-,-16.69,113941,3.23,91951,94923,-9.56,230950,208864
8086,宏捷科,-,-17.43,113324,-27.66,129350,93561,-25.09,276189,206885
8088,品安,-,-35.27,163654,4.17,101686,105933,-6.75,289112,269587
8227,巨有科技,-,-50.47,28315,117.02,6462,14024,80.2,23495,42339
8277,商丞,IC需求增加,149.54,35405,115.31,41033,88351,49.8,82613,123756
8299,群聯,-,-19.29,3358464,-0.78,2731663,2710307,4.69,5796739,6068771
1569,濱川,-,-59.1,431274,-18.28,215850,176379,15.36,526741,607653
3071,協禧,-,-21.0,200587,-14.55,185440,158454,-6.2,382813,359041
3088,艾訊,-,-30.15,391803,-24.36,361793,273638,-4.15,694295,665441
3211,順達,-,-28.91,1359511,-16.96,1163825,966399,0.98,2303294,2325910
3213,茂訊,"本月外銷營業淨收入65,442仟元",26.32,170579,44.31,149313,215482,26.73,304620,386061
3272,東碩,受惠於重要客戶出貨強勁,-40.87,520479,34.3,229150,307749,66.63,497026,828228
3287,廣寰科,-,-33.29,42991,-12.99,32958,28675,-14.81,84132,71666
3323,加百裕,-,-46.37,721886,-15.43,457729,387080,-1.49,1125748,1108967
3325,旭品,-,-46.68,180978,32.3,72925,96483,28.84,215350,277461
3349,寶德,-,-59.61,72472,17.27,24954,29265,22.47,83070,101737
3479,安勤,-,-28.03,460627,-6.81,355717,331489,9.87,720909,792116
3483,力致,-,-49.05,399776,-10.67,227991,203659,10.26,547243,603435
3521,鴻翊,-,-29.77,49256,-12.5,39537,34592,3.77,80799,83848
3540,曜越,-,-15.4,357976,-4.64,317585,302834,-1.54,671203,660810
3577,泓格,-,-27.12,67349,13.24,43339,49081,-2.78,119766,116430
3594,磐儀,-,-5.54,105967,41.36,70806,100092,23.52,166814,206059
3611,鼎翰,新增合併美國子公司Diversified Labeling Solutions Inc.(DLS)營收所致,17.32,336169,69.51,232672,394413,35.86,537729,730582
3625,西勝,-,-39.18,172191,-15.54,123993,104714,-23.55,362242,276905
3693,營邦,本月營收較去年同期增加主要係因出貨增加所致,22.12,337932,181.43,146640,412700,112.65,352974,750632
3709,鑫聯大投控,去年同期及去年累計金額係依財團法人中華民國會計研究發展基金會發布IFRS 問答集之規定，視為自始合併而追溯重編之結果。,-14.68,1058854,11.02,813604,903327,-7.71,2126206,1962181
4931,新盛力,-,-41.39,201911,-7.77,128298,118323,19.69,267545,320234
4987,科誠,-,-8.8,66963,-3.1,63024,61064,-12.24,145898,128027
5289,宜鼎,-,-23.69,748876,-1.66,581099,571404,0.71,1310900,1320280
5356,協益,本公司二月份營業收入較去年同期減少56.66%，主要係受主要客戶Lexmark調整與本公司之合作關係及業務訂單影響所致。,-63.5,597077,-56.66,502816,217896,-26.66,1111286,814974
5386,青雲,較去年同期減少主要係記憶體及板卡產品營收下降,22.19,124901,-86.26,1110879,152625,-84.13,1749167,277526
5426,振發,-,-53.34,145116,-39.09,111172,67707,-20.39,267351,212823
5438,東友,-,-26.93,151600,21.27,91343,110774,1.01,259748,262374
5465,富驊,關係人訂單增加,-49.67,489290,115.39,114319,246234,158.96,284020,735524
5474,聰泰,-,-18.69,104953,10.23,77405,85331,36.3,139602,190284
5490,同亨,-,-18.36,64872,-15.9,62976,52960,-23.59,154221,117832
6121,新普,-,-25.4,5303269,5.04,3766029,3955940,12.0,8266847,9259209
6123,上奇,-,-15.68,353591,36.23,218840,298139,21.28,537350,651730
6150,撼訊,市場需求減少,-16.02,161378,-75.26,547808,135518,-82.29,1677267,296896
6160,欣技,-,-35.33,101905,-28.82,92585,65898,-10.15,186763,167803
6161,捷波,-,-28.26,162165,15.86,100403,116328,35.01,206274,278493
6188,廣明,-,-22.11,776093,47.89,408697,604423,41.97,972332,1380516
6228,全譜,-,-54.47,11714,8.48,4916,5333,-40.75,28776,17047
6276,安鈦克,-,-43.25,100522,-7.47,61656,57045,20.35,130920,157567
6441,廣錠,-,-45.52,51244,-37.43,44619,27917,-26.83,108189,79161
6570,維田,-,-23.87,68025,22.36,42318,51783,28.82,92997,119808
6577,勁豐,-,-40.21,185264,-14.98,130291,110762,-14.29,345413,296026
6680,鑫創電子,出貨量增加，營業收入增加158%。,-19.53,42729,114.11,16057,34381,157.6,29934,77110
8050,廣積,-,-25.54,329005,0.22,244423,244973,1.88,563361,573978
8076,伍豐,-,-14.28,256931,-19.03,271995,220224,-13.09,549028,477155
8234,新漢,-,-39.67,589240,-8.62,389007,355438,0.2,942711,944678
8410,森田,-,-41.27,74630,-1.91,44678,43824,3.01,114987,118454
3066,李洲,-,-58.66,38995,-32.07,23728,16118,-21.51,70222,55113
3128,昇銳,-,-41.72,79496,3.45,44781,46330,4.87,119978,125826
3230,錦明,-,-31.22,71546,22.73,40093,49208,23.02,98153,120754
3297,杭特,-,-28.1,19455,-27.08,19185,13988,-25.86,45113,33443
3339,泰谷,-,-29.11,53538,-30.3,54450,37948,-27.61,126392,91486
3362,先進光,-,-50.8,196333,-11.18,108744,96579,0.1,292602,292912
3434,哲固,-,-17.56,66997,5.23,52478,55227,8.61,112526,122224
3441,聯一光電,-,-70.86,38411,-39.79,18589,11192,-7.86,53840,49603
3455,由田,本公司非屬消費性電子產業，每月營收波動大且無淡旺季可參酌，本期營收較去年同期增加主係客戶要求交機且安裝完工時點差異所致。,-9.92,194372,53.85,113791,175075,47.53,250421,369447
3490,單井,-,27.72,26911,39.62,24618,34372,-4.64,64257,61272
3516,亞帝歐,-,-36.72,55078,10.51,31534,34849,-8.3,98074,89927
3523,迎輝,"RealD 3D光學膜的銷貨額 $1,136,472",-30.81,4215,90.58,1530,2916,122.84,3200,7131
3531,先益,-,-53.79,176088,-14.85,95564,81367,-5.58,272693,257455
3615,安可,係因訂單趨緩，產業競爭日益激烈，致使本期營收下滑,-39.64,35730,-70.21,72394,21564,-62.93,154577,57294
3623,富晶通,-,-37.87,65114,-14.38,47248,40450,-15.09,124333,105564
3630,新鉅科,因新產品出貨數量增加所致。,-14.01,207905,333.09,41275,178758,258.9,107734,386663
3666,光耀,-,-10.25,75992,-7.19,73483,68197,-12.35,164512,144189
3691,碩禾,-,-47.9,859291,-22.51,577735,447656,-12.66,1496414,1306947
4729,熒茂,"本公司為聚焦觸控面板,處分非核心事業資產,故107/2月起無鏡片營收.",-17.4,89884,-28.34,103602,74240,-27.43,226166,164124
4933,友輝,-,-49.95,256827,5.29,122057,128521,5.36,365728,385348
4944,兆遠,-,-14.22,79943,-31.61,100267,68568,-27.35,204442,148511
4972,湯石照明,-,-67.54,100681,-40.38,54804,32674,-0.67,134267,133355
4995,晶達,-,-30.84,119094,27.7,64486,82354,43.27,140599,201447
5220,萬達光電,-,-6.81,101635,15.59,81926,94705,-3.51,203492,196339
5230,雷笛克光學,-,-42.7,94450,-18.26,66212,54119,-15.05,174900,148569
5245,智晶,-,-19.05,126382,-13.21,117880,102301,-18.49,280560,228683
5251,天鉞電,-,-61.47,37894,-37.86,23496,14600,-11.75,59487,52494
5315,光聯,-,-19.27,171864,0.75,137704,138742,0.48,309119,310606
5371,中光電,-,-26.29,4131141,-9.89,3378962,3044701,-5.98,7632434,7175842
5392,能率,-,-28.31,1160180,9.45,759825,831645,9.2,1823849,1991825
5432,新門,-,-54.46,8470,-36.77,6100,3857,-15.46,14582,12327
5443,均豪,-,47.33,203627,-27.87,415929,300007,-41.89,866789,503634
6125,廣運,-,1.88,280297,-24.15,376499,285570,-39.67,938025,565867
6167,久正,-,-29.16,179704,-1.11,128727,127298,-1.46,311565,307002
6222,上揚,本月份客戶訂單較上年度同期增加,-85.24,63795,1183.76,733,9410,2254.61,3109,73205
6234,高僑,業績成長,15.13,82546,63.59,58095,95043,38.0,128683,177589
6244,茂迪,本月合併營收淨額較去年同期減少，主要係因2018/05/31起大陸調降補貼政策導致市場情勢不佳，價量下滑。,-30.81,439442,-73.54,1149176,304022,-75.75,3066459,743464
6246,臺龍,-,-39.37,73996,-15.08,52828,44859,-21.29,151015,118855
6419,京晨科,-,-12.21,15721,-20.49,17357,13800,-16.03,35158,29521
6517,保勝光學,-,-44.22,40588,-28.93,31853,22637,-13.52,73114,63225
6556,勝品,-,-37.59,131428,27.11,64526,82021,41.53,150813,213449
6560,欣普羅,主係2月工作天數減少所致,-52.81,24795,-59.6,28966,11700,-30.72,52679,36495
7402,邑錡,美洲ODM客戶Keep因已由設計階段轉至量產階段，帶動其營業額逐步增加,-20.2,59018,59.7,29487,47093,70.41,62265,106111
8049,晶采,-,-32.21,194312,25.73,104761,131718,31.19,248507,326029
8064,東捷,本公司受惠於面板客戶建廠期間大量交機，致本年累計營收較去年同期大幅增加。,-17.97,645151,25.46,421794,529205,68.71,696053,1174357
8069,元太,-,-9.8,921899,-5.95,884174,831502,-8.75,1921644,1753401
8087,華鎂鑫,-,-37.17,8786,-20.76,6967,5520,-17.85,17416,14306
8111,立��,"二期營收差異主要為本月較去年同期標案營收減少55,873仟元所致",-32.72,74277,-54.56,109970,49968,-34.82,190641,124245
8240,華宏,-,-14.92,693445,24.0,475732,589947,7.86,1189828,1283392
3081,聯亞,-,-38.81,218123,-19.34,165475,133465,-8.09,382536,351588
3095,及成,-,-31.94,54561,-20.89,46940,37131,-0.74,92377,91692
3152,璟德,-,-22.81,155689,8.98,110253,120161,12.47,245257,275850
3163,波若威,-,-24.8,215699,5.83,153240,162188,8.44,348465,377886
3221,台嘉碩,-,-20.36,142806,-15.07,133901,113720,-11.46,289730,256526
3234,光環,-,-34.78,123336,-42.66,140300,80437,-39.74,338203,203773
3306,鼎天,-,-9.69,92357,-17.08,100588,83400,-11.67,198990,175758
3363,上詮,-,-8.04,153299,37.27,102692,140969,25.81,233884,294268
3466,致振,"本年度新舊客戶訂單出貨增,本月適逢春節假期 出貨量減少所致",-78.79,331795,-2.1,71870,70356,70.22,236240,402151
3491,昇達科,-,-36.98,161902,-11.92,115839,102028,-2.48,270657,263930
3499,環天科,主係新產品開始量產銷售致本期累計營收較去年同期成長,-18.63,54100,36.38,32277,44020,66.43,58954,98120
3558,神準,-,-7.17,609860,-22.15,727256,566100,-24.28,1553039,1175960
3564,其陽,-,-49.4,115973,13.53,51681,58674,30.61,133716,174647
3632,研勤,-,-62.47,84374,0.38,31544,31665,16.35,99732,116039
3672,康聯訊,-,-16.6,60915,-23.33,66269,50803,-22.02,143272,111719
3684,榮昌,-,-6.44,38639,-16.69,43391,36147,-13.25,86212,74786
4903,聯光通,-,-56.57,108804,5.52,44771,47243,40.34,111189,156047
4905,台聯電,係因客戶前期未通知出貨延遲至本月出貨所致。,51.65,2544,53.46,2514,3858,-38.7,10444,6402
4908,前鼎,-,-27.83,82327,17.07,50751,59415,8.07,131155,141742
4909,新復興,-,-15.22,79971,-5.6,71824,67795,-14.04,171908,147766
4979,華星光,-,-27.45,104657,-41.38,129521,75923,-37.18,287476,180580
5348,系通,新訂單接單情形 未如預期,-13.34,5341,-60.09,11598,4628,-46.84,18753,9969
5353,台林,-,-20.18,161370,17.6,109523,128804,26.58,229225,290175
6109,亞元,-,-43.03,108899,3.1,60162,62031,3.37,165351,170930
6143,振曜,-,-39.26,477171,-21.62,369804,289818,-0.02,767182,766989
6163,華電網,-,43.34,173353,35.55,183305,248486,-15.25,497776,421839
6170,統振,-,-32.8,334406,-2.95,231541,224688,20.31,464688,559094
6190,萬泰科,-,-24.81,450408,12.2,301797,338639,3.92,759268,789047
6218,豪勉,-,-26.63,99784,18.67,61686,73208,16.48,148511,172992
6241,易通展,客戶訂單較去年同期增加,-46.14,22471,45.44,8320,12101,62.35,21294,34572
6245,立端,-,1.28,547747,13.55,488558,554791,19.26,924432,1102538
6263,普萊德,-,-35.4,123949,-14.55,93712,80071,-0.35,204747,204020
6417,韋僑,-,-5.48,67990,15.44,55661,64259,0.23,131942,132250
6465,威潤,-,-37.42,21397,-17.72,16274,13390,-6.22,37098,34787
6470,宇智,-,-13.97,120310,3.42,100071,103502,10.35,202806,223812
6486,互動,本月及本年累計營收較去年同期增加50%以上，係因本月認列營收的專案較去年同期增加所致。,51.0,109362,92.15,85941,165143,51.46,181233,274505
6530,創威,-,-25.43,20002,23.06,12120,14915,9.19,31976,34917
6561,是方,-,-7.17,205051,11.32,170976,190340,7.85,366591,395391
6588,東典,-,-28.45,24444,40.78,12422,17488,13.09,37077,41932
8034,榮群,主係本月工程案進度認列較少所致,-59.22,19101,-66.87,23511,7789,-50.23,54035,26890
8048,德勝,-,-3.13,72390,-5.99,74593,70118,-5.65,151045,142508
8059,凱碩,-,-7.53,146243,-23.27,176227,135218,1.18,278173,281460
8089,康全電訊,-,-41.6,317909,-19.95,231921,185637,31.01,384341,503545
8097,常珵,客戶視銷售情況調整訂單,-40.44,6184,-64.73,10444,3683,-36.37,15508,9867
8171,天宇,-,-24.88,20434,-44.52,27670,15349,-45.2,65306,35783
8176,智捷,-,-30.43,85471,-2.79,61164,59457,-8.58,158542,144928
1336,台翰,-,-37.87,220428,-21.37,174183,136943,-9.28,393968,357371
1595,川寶,-,-8.22,107952,11.91,88525,99077,-26.85,283045,207029
1815,富喬,-,-30.47,448882,-11.03,350812,312105,0.76,755245,760986
3078,僑威,-,-24.37,333573,-11.98,286622,252258,-32.4,866652,585831
3089,億杰,主要係化成箔收入減少所致,-26.26,10986,-41.49,13846,8100,-45.41,34963,19085
3114,好德,客戶需求增加,-22.62,359346,38.68,200479,278042,53.61,414918,637388
3115,富榮綱,-,-46.84,51910,-18.33,33789,27594,-7.24,85713,79504
3191,和進,合併營收滙率係按營收期間平均滙率計算,-47.61,32747,25.42,13677,17155,25.09,39891,49902
3202,樺晟,-,-31.45,257739,10.59,159756,176677,19.36,363924,434416
3206,志豐,-,-58.39,315222,1.47,129247,131158,28.28,347947,446380
3207,耀勝,-,-26.69,65405,18.18,40568,47944,-4.75,119009,113349
3217,優群,-,-29.08,158199,1.15,110911,112189,14.98,235157,270388
3236,千如,-,-39.08,203775,-35.44,192263,124124,-26.12,443838,327899
3276,宇環,主因係重要子公司志昱科技股份有限公司因調整訂單結構導致營收下降,-8.28,61712,-56.15,129106,56602,-62.79,317969,118314
3288,點晶,去年同期認列權利金收入，加上今年挖礦機應用退潮,-58.12,12653,-53.39,11369,5299,-36.29,27780,17696
3290,東浦,-,-44.83,190663,-5.12,110872,105185,-18.08,361161,295848
3294,英濟,-,-43.74,408662,-18.43,281867,229908,-15.64,756999,638570
3310,佳穎,"107年1-2月晴空樹及星空樹完工入帳金額162,695仟元",-44.98,98746,-77.57,242196,54321,-83.2,911571,153067
3322,建舜電,-,-48.11,238271,-4.62,129615,123626,8.52,333485,361898
3332,幸康,-,-53.91,139008,-8.87,70300,64060,6.8,190132,203068
3354,律勝,-,-46.51,32572,-48.3,33701,17421,-43.82,89002,49994
3357,臺慶科,-,-33.61,267534,-11.85,201476,177597,-11.41,502516,445131
3388,崇越電,-,-37.88,655615,-19.07,503199,407234,-17.35,1286011,1062849
3390,旭軟,-,-16.83,51058,-28.11,59075,42464,-40.18,156357,93522
3465,進泰電子,外銷客戶因當地市場因素現有產品規格較不符合客戶需求，積極研發新產品符合市場需要。,202.2,181,-43.55,969,547,-76.05,3040,728
3484,崧騰,-,-8.79,321653,17.63,249383,293373,2.25,601471,615026
3492,長盛,-,-63.32,80883,7.58,27573,29665,-2.72,113640,110548
3511,矽瑪,-,-27.37,105835,37.68,55824,76863,29.65,140910,182698
3520,華盈,-,-62.74,89172,-5.64,35207,33220,5.77,115705,122392
3526,凡甲,-,-42.07,159316,-17.32,111621,92279,-6.78,269909,251595
3537,堡達,-,-32.06,236746,-19.88,200744,160831,-5.18,419340,397577
3548,兆利,自結數尚未經會計師查核簽證及核閱，特此說明。,-18.56,524189,23.81,344759,426861,18.72,801078,951050
3597,映興,-,-38.92,99474,17.86,51541,60749,45.88,109829,160222
3609,三一東林,-,-56.65,63962,-7.05,29827,27723,-2.61,94149,91684
3624,光頡,-,-17.96,245858,36.33,147941,201698,25.42,356817,447555
3631,晟楠,107年2月份DRAM市場供不應求，貨源短缺致銷量較少,-40.38,110358,158.27,25472,65789,-1.72,179241,176147
3646,艾恩特,-,-26.89,41388,-0.59,30436,30256,-4.03,74656,71644
3689,湧德,-,-43.72,415225,-6.21,249154,233661,2.49,633097,648886
3710,連展投控,係本公司自結合併營收,-26.12,522553,-2.73,396914,386049,-8.88,997199,908602
4542,科嶠,-,-54.58,46697,-31.87,31129,21208,-6.04,72276,67904
4939,亞電,-,-43.42,139219,-0.46,79138,78767,-5.28,230155,217986
4974,亞泰,-,9.8,248739,31.7,207384,273130,-6.38,557490,521868
5228,鈺鎧,-,-43.87,43186,-20.69,30562,24236,-23.46,88095,67422
5291,邑昇,-,-24.9,105814,34.27,59175,79456,24.41,148912,185270
5309,系統電,-,-24.49,89673,-36.18,106090,67706,-31.09,228404,157379
5328,華容,-,-33.55,61348,-26.13,55184,40761,-24.13,134597,102109
5340,建榮,-,-10.97,123711,-20.13,137905,110132,-15.1,275449,233843
5355,佳總,-,-40.41,99204,-15.43,69906,59113,-11.74,179395,158317
5381,合正,-,-36.33,31282,-27.39,27428,19915,-20.19,64151,51197
5439,高技,-,-19.74,191009,-12.87,175942,153293,-5.04,362586,344302
5457,宣德,大陸廠營收增加,-30.25,417135,71.04,170091,290934,64.24,431116,708069
5460,同協,-,-24.78,74242,4.07,53653,55842,9.65,118634,130084
5464,霖宏,本月營收較去年減少，主要係受到農曆年假及228連假影響，工作天數減少及延後交貨所致。,-42.43,150728,-22.92,112569,86765,-16.77,285375,237493
5475,德宏,-,-36.09,145587,-49.76,185189,93032,-44.41,429294,238619
5488,松普,-,-55.16,109943,-15.55,58369,49289,-22.95,206678,159232
5498,凱崴,-,-29.13,103503,-12.52,83853,73350,-5.34,186844,176853
6114,久威,-,-45.84,238762,-12.34,147505,129291,9.39,336430,368053
6124,業強,-,-53.62,178161,-19.48,102626,82625,-15.2,307560,260786
6126,信音,-,-35.55,274848,-2.17,181063,177121,3.9,434966,451969
6127,九豪,因108/2/1起為農曆春節假期，客戶108年2月訂單量減少，上資訊係屬初步自行結算完成，未經會計師簽證或核閱,5.85,39793,-40.71,71052,42122,-50.36,165036,81915
6134,萬旭,-,-45.21,132495,-18.17,88708,72582,-17.29,247953,205077
6156,松上,-,-53.56,483101,-11.32,252961,224320,-2.45,725250,707421
6158,禾昌,-,-45.45,161786,1.37,87047,88246,5.63,236694,250032
6173,信昌電,2月及累計至2月營收較去年同期增加，惟2月因受假期因素影響，致營收較1月略減。,-25.65,494931,35.0,272541,367940,46.19,590221,862871
6174,安��,-,-43.42,47478,-12.82,30811,26860,-10.77,83318,74338
6175,立敦,-,-22.85,245132,-22.23,243168,189097,-14.77,509511,434229
6185,幃翔,-,-61.41,100604,-45.45,71173,38822,-33.09,208398,139427
6194,育富,本公司因調整產品結構與客戶組合，使銷貨數量及平均單價皆有增加，以致營業收入上升,-41.96,130934,47.75,51429,75988,55.67,132916,206922
6203,海韻電,-,-50.34,181810,-38.23,146144,90273,-27.19,373722,272083
6204,艾華,-,-55.32,46172,-0.57,20746,20626,-13.33,77077,66798
6207,雷科,-,-21.5,128948,-36.87,160354,101218,-31.96,338283,230166
6208,日揚,-,-28.86,204899,-8.83,159882,145756,-0.7,353150,350655
6210,慶生,-,-40.07,71024,-15.91,50617,42560,-12.96,130507,113584
6217,中探針,無,-21.89,158172,15.02,107395,123535,13.85,247424,281707
6220,岳豐,-,-30.15,908151,-14.19,739274,634304,-6.47,1649188,1542455
6259,百徽,-,-39.8,17803,-25.48,14381,10716,-29.25,40314,28519
6266,泰詠,-,-48.8,345573,-3.59,183504,176907,33.74,390666,522480
6274,台燿,-,-25.23,1412732,-18.31,1293042,1056165,-13.01,2838343,2468897
6275,元山,-,-46.99,289766,-0.28,154029,153592,10.79,400146,443355
6279,胡連,-,-39.23,319775,-38.76,317289,194301,-30.85,743506,514076
6284,佳邦,-,-17.88,290818,-4.8,250842,238796,-9.16,583022,529614
6290,良維,-,-26.38,630859,-21.16,589053,464394,-17.84,1333157,1095226
6292,迅德,-,-42.69,103861,-18.35,72889,59513,-11.5,184617,163374
6418,詠昇,-,-29.83,66647,10.94,42153,46765,-8.01,123297,113412
6432,今展科,-,-24.18,78317,-10.67,66466,59374,-7.38,148664,137691
6538,倉和,-,-51.29,118987,18.43,48934,57953,45.54,121568,176940
6642,富致,-,-28.35,33939,-0.97,24555,24315,-7.84,63216,58254
6664,群翊,-,-33.4,144392,-5.97,102267,96157,1.18,237728,240549
6727,亞泰金屬,-,-9.69,79555,3578.44,1953,71840,644.54,20334,151395
8038,長園科,UPS用電池系統組開始交貨,6.93,20763,2076.66,1020,22202,1642.29,2466,42965
8042,金山電,-,-29.03,279026,-16.65,237576,198011,-18.04,582059,477037
8043,蜜望實,-,-55.25,561283,-21.73,320919,251153,-3.14,838774,812436
8071,能率網通,-,-28.79,513913,35.56,269922,365909,36.39,645061,879822
8074,鉅橡,-,-48.82,118043,-32.63,89666,60404,-18.37,218607,178447
8091,翔名,-,-11.46,102715,-8.38,99263,90938,-16.57,232138,193653
8093,保銳,子公司銷售未達預期,-30.23,36971,-53.89,55939,25792,-53.82,135912,62763
8109,博大,-,-19.48,110951,17.53,76003,89331,16.49,171918,200282
8121,越峰,-,-35.65,200173,-18.51,158055,128794,-11.78,372926,328967
8147,正淩,-,-38.62,61407,-11.82,42746,37691,-17.53,120163,99098
8155,博智,-,-22.38,151205,-47.91,225332,117357,-42.92,470557,268562
8182,加高,-,-24.03,210627,-4.18,166987,160006,-8.83,406549,370633
8289,泰藝,-,-52.91,136339,-13.32,74066,64195,-7.89,217716,200534
8291,尚茂,係因2月實際工作天數較少，以及台灣PCB市場受中美貿易戰影響，終端客戶下單持觀望態度，造成訂單持續衰退所致。,-17.33,31085,-51.01,52459,25695,-55.46,127482,56780
8358,金居,-,-5.86,346317,-37.52,521833,325995,-37.51,1075976,672311
3224,三顧,-,-32.34,126803,-0.81,86501,85794,-7.23,229184,212597
3232,昱捷,本期較去年同期減少，主係本期液晶驅動IC銷售減少所致,-22.84,103523,-8.18,86996,79877,-0.61,184534,183399
3360,尚立,"本月營收較去年同期成長,主要是客戶需求增加",2.99,1460943,79.5,838233,1504696,137.42,1249105,2965639
3444,利機,-,-23.29,68138,2.32,51077,52264,-10.51,134547,120402
6113,亞矽,"因去年同期年假因素,部分營業額遞延至次月(3月)入帳, 今年則無此情形.",-29.24,138602,98.21,49476,98069,24.12,190669,236671
6118,建達,-,-30.15,668363,-25.9,629952,466792,-14.58,1329019,1135155
6154,順發,-,9.63,333102,-7.67,395581,365209,-7.66,756239,698311
6227,茂綸,-,-33.7,756767,24.35,403444,501700,18.95,1057910,1258467
6265,方土昶,因應中美貿易戰影響，目前客戶之運營產線正在調整中及尋找因應模式，致使營收較去年同期大幅衰退。,-18.73,74409,-27.4,83297,60467,-54.22,294631,134876
6270,倍微,-,-36.96,268220,-10.64,189228,169076,-5.1,460817,437296
8032,光菱,-,-38.35,280762,-13.71,200577,173062,-19.1,561194,453966
8067,志旭,-,-30.21,21605,-12.97,17327,15078,19.84,30609,36683
8068,全達,-,-22.56,264231,-10.81,229404,204597,-18.48,575143,468828
8084,巨虹,-,-45.99,194858,-16.61,126196,105232,-20.85,379174,300089
8096,擎亞,-,-47.63,2163648,-33.88,1713738,1133096,-18.85,4062710,3296745
3147,大綜,主要係母公司營收成長,-31.21,409063,164.09,106537,281360,116.47,318939,690423
3570,大塚,本期間累計營業收入成長係因客戶訂單增加所致,-55.31,116874,16.28,44912,52228,56.26,108213,169102
4953,緯軟,本年度業務量成長所致,-8.2,435859,52.11,263041,400117,57.11,532079,835977
5201,凱衛,"目前訂單多屬中長期工程專案,完工驗收期間較長,導致本期營收較去年同期減少。",-20.18,12722,-52.87,21546,10154,-46.33,42630,22876
5202,力新,-,-30.4,20874,-11.63,16440,14527,-0.3,35511,35401
5210,寶碩,主要係合併營收項下之其他營業收入因母子公司2019年2月金融資產出售及評價相關淨利益較去年度同期單月增加所致,0.16,22361,124.59,9973,22399,-0.19,44848,44760
5211,蒙恬,-,6.16,15366,-12.83,18716,16314,-16.16,37787,31680
5212,凌網,-,-13.86,57604,36.3,36404,49619,33.2,80493,107223
5310,天剛,-,-49.65,24539,-13.91,14352,12355,8.78,33914,36894
5403,中菲,-,-29.74,126441,-12.42,101432,88832,-0.18,215662,215273
5410,國眾,-,-24.95,337014,46.58,172540,252924,15.31,511603,589938
6140,訊達電腦,-,-9.57,160012,17.51,123128,144693,23.81,246101,304705
6148,驊宏資,-,59.31,15011,-28.59,33491,23915,-48.68,75863,38926
6221,晉泰,-,-34.63,287635,8.79,172809,188015,25.77,378185,475650
6231,系微,-,-49.79,87701,12.13,39265,44030,19.1,110604,131731
6516,勤崴國際,主要係電商服務及其他、電子地圖類別營收成長。,-40.95,30308,165.33,6744,17894,127.7,21169,48202
6590,普鴻,-,4.75,21741,9.59,20781,22775,4.51,42593,44516
6593,台灣銘板,-,-38.34,48864,-39.85,50091,30126,-32.03,116214,78990
6690,安�硌穈T,-,9.66,35919,31.58,29935,39391,32.5,56837,75310
6697,東捷資訊,今年本月營收較去年同期營收減少係因未承接軟體授權專案所致,-78.91,220006,-57.68,109640,46394,6.02,251267,266400
8099,大世科,-,-18.62,327358,19.55,222828,266392,18.82,499703,593750
