公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1101,台泥,"以上營收不包含停業部門營收:110年6月1,162,600仟元暨109年6月672,992仟元;110年1-6月6,151,329仟元暨109年1-6月3,638,858仟元",-13.74,9832764,-8.69,9288320,8480821,2.5,48800852,50023365
1102,亞泥,-,-10.31,7688883,2.12,6752208,6895504,19.16,33825643,40308358
1103,嘉泥,-,-14.07,196403,1.19,166768,168756,10.33,992319,1094913
1104,環泥,-,-23.73,533814,-10.23,453562,407130,12.09,2591631,2905011
1108,幸福,-,-8.78,357039,-9.69,360616,325660,-6.84,2226696,2074215
1109,信大,-,-21.57,627354,-19.5,611254,492001,13.56,3255948,3697732
1110,東泥,主要係因子公司東南資產開發股份有限公司認列收入,84.96,141730,101.07,130369,262145,21.36,770491,935119
1201,味全,-,3.45,1659960,8.4,1584018,1717230,8.43,8589703,9314003
1203,味王,-,0.96,488269,-5.04,519138,492972,-3.63,3051105,2940206
1210,大成,-,9.86,8266299,40.79,6450520,9082135,32.01,36947103,48773956
1213,大飲,-,2.24,35416,3.17,35095,36210,23.43,166497,205523
1215,卜蜂,-,-2.95,2086575,14.23,1772694,2024955,10.86,10669093,11828215
1216,統一,-,-1.27,39759158,1.64,38616245,39253261,6.42,218736545,232797132
1217,愛之味,-,5.63,439985,11.84,415560,464795,5.75,2150473,2274234
1218,泰山,-,-4.36,830360,8.16,734201,794155,19.99,3924694,4709527
1219,福壽,-,-12.91,1176668,3.78,987280,1024656,20.99,5917265,7159772
1220,台榮,-,6.85,254687,22.31,222507,272149,20.46,1243188,1497626
1225,福懋油,-,-7.17,1114265,30.49,792623,1034300,25.8,4979882,6264703
1227,佳格,-,13.83,2373213,12.94,2392058,2701602,7.19,14624069,15676507
1229,聯華,-,96.7,845247,30.35,1275443,1662605,14.73,4756896,5457591
1231,聯華食,-,2.05,723277,7.86,684343,738135,10.4,4103744,4530760
1232,大統益,-,-17.25,1642167,-4.64,1424986,1358757,21.62,8025240,9760472
1233,天仁,-,-20.5,134815,-24.51,141988,107176,-4.2,903834,865812
1234,黑松,-,2.34,731347,-2.79,770065,748522,7.58,4072986,4381849
1235,興泰,-,52.9,1066,-46.25,3033,1630,-30.97,11053,7629
1236,宏亞,-,-14.4,98044,3.95,80724,83920,19.74,687064,822732
1702,南僑,-,-2.77,1647810,12.01,1430259,1602134,21.66,7882781,9590885
1737,臺鹽,-,-13.44,362608,13.14,277394,313844,17.21,1515307,1776181
1301,台塑,去年6月受疫情影響，石化產品價格大跌，今年因疫情趨緩且供給減少，推升行情，因此今年6月合併營收較去年同期增加55.23%。,-5.78,24347789,55.23,14776562,22938082,55.58,85003282,132254846
1303,南亞,去年新冠肺炎疫情嚴重，各國多處於封鎖狀態，景氣低迷，而今年營運良好，相較之下營收大幅增加。,0.33,34484715,66.38,20794995,34598733,53.5,126182089,193698672
1304,台聚,因市場環境影響銷售量價皆優於去年同期，故營收增加。,6.84,5665595,53.17,3952131,6053540,52.79,22214911,33943334
1305,華夏,109年第二季全球爆發第一波新冠肺炎疫情，致需求驟降，今年因部分PVC大廠受疫情、歲修或天災而減產，後疫情需求恢復。,20.55,1397334,77.62,948423,1684606,62.54,5878179,9554447
1307,三芳,-,14.29,604961,41.18,489749,691468,11.01,4128512,4583193
1308,亞聚,產品平均售價較去年同期提高所致,7.24,740520,75.87,451529,794147,56.74,2672129,4188354
1309,台達化,持續強化銷售量，銷售量較去年同期增加，且售價優於去年，故營業收入較去年同期增加。,2.02,1827110,46.0,1276711,1864035,54.85,6524556,10103614
1310,台苯,去年因疫情衝擊價格基期較低，今年6月SM價格逐漸走穩較去年同期上升約83.4%，造成同期營業額增加58.76%。,-10.59,1216202,58.75,684951,1087399,55.59,3578547,5567971
1312,國喬,係因主要產品之數量及價格均較去年成長,-3.66,2029279,46.76,1332033,1955006,54.89,7210570,11168803
1313,聯成,產品價格較去年同期增加。,8.7,6407063,65.84,4199654,6964983,79.78,21094129,37923382
1314,中石化,去年同期及累計營收因受疫情影響而較正常低；近期原物料價格上漲及需求回穩，銷量及售價皆上漲，故今年單月及累計營收較去年增加,9.81,3063236,176.26,1217571,3363761,77.71,9385146,16678382
1315,達新,-,30.64,163373,12.93,188984,213438,7.73,1004835,1082570
1321,大洋,-,-25.23,634152,16.56,406756,474134,46.29,2177719,3185912
1323,永裕,-,7.84,306490,10.79,298326,330531,6.5,1662306,1770504
1324,地球,-,-11.42,97182,-0.33,86367,86079,-2.67,532946,518682
1325,恆大,因市場上新冠肺炎防疫物資產能充足且競爭激烈，致本公司各類防疫物資銷售量值較去年同期減少。,-6.21,137103,-73.47,484807,128578,-47.69,1668488,872769
1326,台化,比較去年同時疫情影響較緩和，下游需求消費動能提升，致行情上漲，客戶採購動能穩定，開動率提高產銷量增加。,-4.49,32135688,54.68,19842166,30692373,49.48,120431899,180029908
4306,炎洲,-,8.88,1488094,45.73,1111835,1620354,33.18,6453284,8594853
1402,遠東新,-,-0.84,20092465,17.09,17013520,19922489,13.41,101180409,114753529
1409,新纖,-,-2.68,3697034,48.08,2429664,3597869,42.51,14823041,21124590
1410,南染,-,-31.69,52699,26.96,28351,35997,19.82,199698,239279
1413,宏洲,因去年疫情關係基期低,2.29,256345,129.06,114480,262237,81.96,762906,1388220
1414,東和,去年同期受疫情影響，出貨量減少,4.93,62640,82.65,35986,65732,21.37,329805,400293
1417,嘉裕,-,-4.57,93885,-3.97,93304,89594,22.11,503845,615277
1418,東華,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,-70.22,6456,-83.51,11660,1922,-49.94,54991,27528
1419,新紡,去年同期受疫情影響營收基期較低所致,12.5,183301,57.28,131116,206225,18.8,996739,1184172
1423,利華,-,19.59,16819,-34.63,30771,20114,-11.45,122631,108585
1434,福懋,-,-12.02,2935975,27.2,2030628,2583016,11.55,15032010,16769028
1439,雋揚,主要客戶受疫情影響需求，造成營收減少。,-52.07,8858,-50.97,8659,4245,-40.4,69828,41612
1440,南紡,-,15.19,1592547,35.61,1352756,1834576,23.85,8600574,10652040
1441,大東,-,-18.96,147229,37.24,86933,119309,-3.09,775737,751724
1444,力麗,去年同期受新型冠狀病毒疫情影響以致於營收衰退，今年營運逐漸恢復正常。,15.24,849439,65.65,590953,978966,16.81,4111357,4802509
1445,大宇,訂單增加營業額成長,2.55,96775,80.71,54918,99244,16.07,482425,559990
1446,宏和,因永和合建案已銷售完畢,-6.23,10211,-72.94,35386,9574,-52.56,238360,113075
1447,力鵬,因新增子公司貿易營收,-13.59,2263198,167.44,731202,1955590,142.62,4948979,12007317
1449,佳和,訂單增加,33.34,250156,81.97,183311,333575,55.34,916807,1424254
1451,年興,-,14.94,596702,7.44,638348,685864,21.34,2960559,3592414
1452,宏益,去年同期受新冠肺炎疫情影響，營收大幅減少。,-2.09,165986,147.1,65767,162515,93.87,517994,1004251
1454,台富,去年同期受新冠肺炎疫情影響，營收偏低,28.33,127550,165.75,61594,163692,24.37,631986,786009
1455,集盛,因去年度受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。,-1.2,934445,83.47,503149,923139,48.96,3428368,5107158
1457,宜進,"109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。",1.83,374574,123.93,170335,381444,50.44,1372032,2064098
1459,聯發,去年同期受新型冠狀病毒疫情影響，致去年同期營業收入大幅減少。,-3.29,193385,118.8,85472,187016,57.55,808239,1273460
1460,宏遠,109年因疫情影響造成營收減少,-3.21,744338,58.3,455077,720402,43.19,3036191,4347585
1463,強盛,去年同期因受疫情影響營業額較本年度同期減少.,-37.19,41311,77.89,14585,25946,-17.4,266130,219821
1464,得力,去年度受疫情影響故營收大幅衰退。,1.72,873158,83.61,483742,888247,26.38,3994101,5047939
1465,偉全,-,44.81,30467,17.64,37502,44120,-24.98,218773,164114
1466,聚隆,"去年同期受新冠肺炎疫情影響,全球需求減少,造成營收銳減",19.92,294480,145.79,143682,353163,53.06,1105842,1692633
1467,南緯,-,17.81,465008,-31.54,800319,547855,24.0,2521262,3126456
1468,昶和,-,-16.31,101263,17.11,72359,84741,7.81,505062,544512
1470,大統新創,"2020年Q2受COVID-19疫情影響,出貨量銳減,造成兩年度明顯差異",15.07,73372,226.41,25867,84433,48.44,293869,436234
1472,三洋實業,主係子公司上鋌營造本期依完工比例認列收入增加,-42.61,81123,116.06,21547,46556,101.24,120587,242678
1473,台南,-,90.61,183663,-28.59,490280,350096,-13.87,3044408,2621906
1474,弘裕,-,-0.86,273149,29.39,209272,270784,25.69,1272050,1598863
1475,業旺,主要開始銷售染劑產品,-39.48,16641,13.91,8841,10071,254.61,23133,82034
1476,儒鴻,主係全球經濟逐漸復甦，致業績成長。,-5.29,3404550,66.7,1934033,3224171,56.91,11475224,18006243
1477,聚陽,-,41.91,1560469,2.82,2153860,2214611,19.17,10856419,12937782
4414,如興,受新冠肺炎及去年同期海外防疫用品供不應求影響，導致本期營收較去年同期減少。,13.9,929443,-51.08,2164325,1058692,-7.24,8150885,7560100
4426,利勤,-,-23.55,65759,-33.46,75551,50270,-35.94,610107,390819
4438,廣越,-,5.89,1337459,-9.69,1568350,1416273,-1.44,5020443,4947971
4440,宜新實業,去年同期受新冠疫情衝擊，今年市場需求回升，以致今年營收較去年同期增加。,12.73,147220,121.34,74983,165971,65.3,503942,833030
1503,士電,-,11.76,2167952,13.35,2137689,2423094,13.92,12408296,14135539
1504,東元,-,1.97,4312815,-0.2,4406855,4397835,11.49,21773442,24275572
