公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,12213350,16543379,7237930,-26.17,68.74,12213350,7237930,68.74,2024/3/6起併入OYAK及Cimpor，以致營收較去年同期增加。
1102,亞泥,5877674,7085373,6490566,-17.04,-9.44,5877674,6490566,-9.44,-
1103,嘉泥,268003,284185,242960,-5.69,10.3,268003,242960,10.3,-
1104,環泥,687804,755359,680762,-8.94,1.03,687804,680762,1.03,-
1108,幸福,448229,503627,457149,-10.99,-1.95,448229,457149,-1.95,-
1109,信大,304555,397254,466562,-23.33,-34.72,304555,466562,-34.72,-
1110,東泥,236789,260477,180539,-9.09,31.15,236789,180539,31.15,-
1201,味全,1913014,1850209,1822467,3.39,4.96,1913014,1822467,4.96,-
1203,味王,540262,602521,560943,-10.33,-3.68,540262,560943,-3.68,-
1210,大成,8684590,9166173,9474385,-5.25,-8.33,8684590,9474385,-8.33,-
1213,大飲,22379,16829,10917,32.97,104.99,22379,10917,104.99,"113年1月因產能不足,恢復產能後及積極推展業務,致使114年1月營收成長"
1215,卜蜂,2331017,2433129,2504897,-4.19,-6.94,2331017,2504897,-6.94,-
1216,統一,65755516,51439480,58667213,27.83,12.08,65755516,58667213,12.08,-
1217,愛之味,469134,332502,462585,41.09,1.41,469134,462585,1.41,-
1218,泰山,887717,728608,1102854,21.83,-19.5,887717,1102854,-19.5,-
1219,福壽,1178879,1268028,1332025,-7.03,-11.49,1178879,1332025,-11.49,-
1220,台榮,218906,320533,288895,-31.7,-24.22,218906,288895,-24.22,-
1225,福懋油,1090255,1187967,1283395,-8.22,-15.04,1090255,1283395,-15.04,-
1227,佳格,3268631,3346029,3409425,-2.31,-4.12,3268631,3409425,-4.12,-
1229,聯華,864201,1229499,1061632,-29.71,-18.59,864201,1061632,-18.59,-
1231,聯華食,1289469,1396819,1113178,-7.68,15.83,1289469,1113178,15.83,-
1232,大統益,1828340,1950296,2119258,-6.25,-13.72,1828340,2119258,-13.72,-
1233,天仁,220238,211857,208014,3.95,5.87,220238,208014,5.87,-
1234,黑松,842531,708329,1068204,18.94,-21.12,842531,1068204,-21.12,-
1235,興泰,8607,11593,5435,-25.75,58.36,8607,5435,58.36,因子公司泰宇去年營收為376萬，今年營收為741萬
1236,宏亞,295078,265285,344600,11.23,-14.37,295078,344600,-14.37,-
1702,南僑,2169615,2276677,2062120,-4.7,5.21,2169615,2062120,5.21,-
1737,臺鹽,327834,264880,337703,23.76,-2.92,327834,337703,-2.92,-
3054,立萬利,6052,9999,12400,-39.47,-51.19,6052,12400,-51.19,本期因適逢春節休假致本期營收較去年同期減少。
1301,台塑,13980022,16445283,17516214,-14.99,-20.18,13980022,17516214,-20.18,-
1303,南亞,20458289,23431902,20392952,-12.69,0.32,20458289,20392952,0.32,-
1304,台聚,3685781,4172565,4365601,-11.66,-15.57,3685781,4365601,-15.57,-
1305,華夏,775346,746673,1068566,3.84,-27.44,775346,1068566,-27.44,-
1307,三芳,959988,808138,999146,18.79,-3.91,959988,999146,-3.91,-
1308,亞聚,437450,554385,578883,-21.09,-24.43,437450,578883,-24.43,-
1309,台達化,1285028,1556333,1347661,-17.43,-4.64,1285028,1347661,-4.64,-
1310,台苯,877555,997495,888073,-12.02,-1.18,877555,888073,-1.18,-
1312,國喬,1259065,1430644,1255645,-11.99,0.27,1259065,1255645,0.27,-
1313,聯成,4384870,6438589,7030314,-31.89,-37.62,4384870,7030314,-37.62,-
1314,中石化,2375622,2208382,2914717,7.57,-18.49,2375622,2914717,-18.49,-
1315,達新,202243,196996,157379,2.66,28.5,202243,157379,28.5,-
1321,大洋,326211,373483,412854,-12.65,-20.98,326211,412854,-20.98,-
1323,永裕,189115,176156,278381,7.35,-32.06,189115,278381,-32.06,本月營收較去年同期減少主要係去年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
1324,地球,54847,70617,72862,-22.33,-24.72,54847,72862,-24.72,-
1325,恆大,29223,22123,45458,32.09,-35.71,29223,45458,-35.71,-
1326,台化,24019167,27307241,28185400,-12.04,-14.78,24019167,28185400,-14.78,-
4306,炎洲,949610,1125722,1142898,-15.64,-16.91,949610,1142898,-16.91,-
全部國內上市公司合計,全部國內上市公司合計,190498101,194909623,193662017,-2.26,-1.63,190498101,193662017,-1.63,
1264,德麥,681442,750420,680468,-9.19,0.14,681442,680468,0.14,-
1294,漢田生技,41491,57522,67456,-27.86,-38.49,41491,67456,-38.49,-
1796,金穎生技,61025,55437,50962,10.07,19.74,61025,50962,19.74,-
4205,中華食,178851,181785,177124,-1.61,0.97,178851,177124,0.97,-
4207,環泰,422493,435222,483167,-2.92,-12.55,422493,483167,-12.55,-
6846,綠茵,52565,93411,84443,-43.72,-37.75,52565,84443,-37.75,-
4303,信立,63992,57588,23936,11.12,167.34,63992,23936,167.34,自113/9/19起合併重要子公司營收
4304,勝昱,34196,35338,32495,-3.23,5.23,34196,32495,5.23,-
4305,世坤,73762,92547,66666,-20.29,10.64,73762,66666,10.64,-
9950,萬國通,218855,177684,229513,23.17,-4.64,218855,229513,-4.64,-
4401,東隆興,223081,316465,277219,-29.5,-19.52,223081,277219,-19.52,-
4402,郡都開發,2521,1642,4114,53.53,-38.72,2521,4114,-38.72,-
4406,新昕纖,37066,50387,35286,-26.43,5.04,37066,35286,5.04,-
4413,飛寶企業,25476,44217,34702,-42.38,-26.58,25476,34702,-26.58,-
4417,金洲,305154,341912,196936,-10.75,54.95,305154,196936,54.95,本月適逢漁網汰換期，故出貨量較去年同月增加。
4420,光明,69568,87699,57472,-20.67,21.04,69568,57472,21.04,-
4432,銘旺實,156235,101404,105522,54.07,48.05,156235,105522,48.05,-
4433,興采,224529,435895,191645,-48.49,17.15,224529,191645,17.15,-
6506,雙邦,153981,152936,162095,0.68,-5.0,153981,162095,-5.0,-
1570,力肯,55007,55011,34989,-0.0,57.21,55007,34989,57.21,"新產品出貨,去年同期基期低"
1580,新麥,381500,528196,404707,-27.77,-5.73,381500,404707,-5.73,-
1586,和勤,186978,232775,245383,-19.67,-23.8,186978,245383,-23.8,-
1599,宏佳騰,152660,112396,100208,35.82,52.34,152660,100208,52.34,市場需求暢旺拉升客戶提貨
2066,世德,234176,187397,241556,24.96,-3.05,234176,241556,-3.05,-
2067,嘉鋼,65271,100337,82098,-34.94,-20.49,65271,82098,-20.49,-
2070,精湛,40492,52136,48882,-22.33,-17.16,40492,48882,-17.16,-
2230,泰茂,237655,324523,103494,-26.76,129.63,237655,103494,129.63,酒水事業收入增加
2235,謚源,35691,48434,43782,-26.31,-18.48,35691,43782,-18.48,-
3162,精確,572741,690421,272955,-17.04,109.82,572741,272955,109.82,訂單量增加
3226,龍鋒,182309,155577,205487,17.18,-11.27,182309,205487,-11.27,-
3379,彬台,92958,281417,21586,-66.96,330.64,92958,21586,330.64,主係本期設備銷售之銷貨收入較上期增加所致
3426,台興,65560,72039,55448,-8.99,18.23,65560,55448,18.23,-
3685,元創精密,79033,119320,90762,-33.76,-12.92,79033,90762,-12.92,-
4502,健信,75743,111299,120971,-31.94,-37.38,75743,120971,-37.38,-
4503,金雨,34481,50126,46613,-31.21,-26.02,34481,46613,-26.02,-
4506,崇友,596731,502042,452624,18.86,31.83,596731,452624,31.83,上列為本公司自結數
4510,高鋒,102793,117744,129613,-12.69,-20.69,102793,129613,-20.69,-
4513,福裕,66601,124840,71466,-46.65,-6.8,66601,71466,-6.8,-
4523,永彰,47845,78527,48622,-39.07,-1.59,47845,48622,-1.59,-
4527,方方土霖,175326,537880,205293,-67.4,-14.59,175326,205293,-14.59,-
4528,江興鍛,139369,144262,183409,-3.39,-24.01,139369,183409,-24.01,-
4533,協易機,478805,296129,257677,61.68,85.81,478805,257677,85.81,依客戶訂單交期安排，本月出貨量較去年同期多。
4534,慶騰,74184,81545,89244,-9.02,-16.87,74184,89244,-16.87,-
