公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1444,力麗,-,-7.53,811117,0.67,744969,749992,0.67,744969,749992
1445,大宇,-,-19.62,97272,-20.55,98410,78183,-20.55,98410,78183
1446,宏和,-,-1.33,30113,-14.16,34612,29710,-14.16,34612,29710
1447,力鵬,因新增子公司貿易營收,18.53,1437353,93.62,879978,1703830,93.62,879978,1703830
1449,佳和,-,-14.4,163037,25.01,111626,139548,25.01,111626,139548
1451,年興,-,-21.98,695510,-15.82,644616,542580,-15.82,644616,542580
1452,宏益,-,-6.95,183208,48.9,114486,170473,48.9,114486,170473
1454,台富,-,-7.58,130643,1.78,118611,120729,1.78,118611,120729
1455,集盛,-,-0.88,836143,21.93,679676,828749,21.93,679676,828749
1457,宜進,-,1.28,313004,6.99,296309,317026,6.99,296309,317026
1459,聯發,109年適逢過年，實際銷售天數23天，致本期營業收入淨額較去年同期增加。,-0.75,237455,64.09,143616,235665,64.09,143616,235665
1460,宏遠,-,5.08,753725,24.89,634183,792034,24.89,634183,792034
1463,強盛,-,13.5,32329,6.47,34463,36696,6.47,34463,36696
1464,得力,-,-13.71,1006364,-1.44,881034,868295,-1.44,881034,868295
1465,偉全,-,-38.07,43701,-23.69,35466,27063,-23.69,35466,27063
1466,聚隆,-,-21.13,315137,9.14,227705,248522,9.14,227705,248522
1467,南緯,-,-34.62,711037,5.17,441942,464808,5.17,441942,464808
1468,昶和,去年因春節假日故工作天數減少比較基期數據偏低所致。,22.5,100442,61.57,76156,123050,61.57,76156,123050
1470,大統新創,-,0.43,64923,21.5,53667,65206,21.5,53667,65206
1472,三洋實業,-,21.49,21894,-9.33,29339,26601,-9.33,29339,26601
1473,台南,-,23.05,497702,-24.06,806567,612453,-24.06,806567,612453
1474,弘裕,為去(109)年1月適逢農曆春節假期致工作天數減少，比較基期數據偏低所致,-1.49,277543,58.04,172985,273395,58.04,172985,273395
1475,業旺,主要開始銷售染劑產品,-77.15,45360,232.4,3117,10361,232.4,3117,10361
1476,儒鴻,-,-24.82,3702424,20.95,2300958,2783179,20.95,2300958,2783179
1477,聚陽,-,10.43,2156588,13.81,2092533,2381607,13.81,2092533,2381607
4414,如興,-,6.21,1152030,-7.85,1327928,1223675,-7.85,1327928,1223675
4426,利勤,-,-17.98,103931,-32.76,126774,85240,-32.76,126774,85240
4438,廣越,-,17.29,511643,-17.5,727482,600145,-17.5,727482,600145
4440,宜新實業,-,-0.83,132252,9.9,119335,131153,9.9,119335,131153
1503,士電,-,-8.25,3063805,12.9,2489575,2810779,12.9,2489575,2810779
1504,東元,-,-19.07,4868158,3.69,3799231,3939500,3.69,3799231,3939500
1506,正道,-,28.25,67736,3.25,84135,86872,3.25,84135,86872
1513,中興電,-,-52.93,3196653,48.61,1012380,1504562,48.61,1012380,1504562
1514,亞力,-,-29.47,567071,4.01,384478,399915,4.01,384478,399915
1515,力山,客戶銷售狀況好增加採購量,-5.44,1671850,214.12,503251,1580814,214.12,503251,1580814
1517,利奇,"主係自行車零組件受惠全球自行車零售巿場持續熱銷,造就本公司集團出貨量及金額大增。",-13.72,411896,77.87,199773,355350,77.87,199773,355350
1519,華城,-,-65.15,1346437,-36.23,735811,469183,-36.23,735811,469183
1526,日馳,因市場需求增加，致本月營收優於去年同期。,-13.68,131704,53.41,74103,113686,53.41,74103,113686
1527,鑽全,-,-14.75,403633,25.41,274371,344093,25.41,274371,344093
1528,恩德,-,-32.48,320896,-6.28,231176,216644,-6.28,231176,216644
1529,樂事綠能,本期因無太陽能工程案營收致營收驟減,-65.94,16429,-91.85,68676,5595,-91.85,68676,5595
1530,亞崴,-,-18.12,305397,39.83,178804,250039,39.83,178804,250039
1531,高林股,因去年年假在1月，上班天數少影響出貨所致。,37.57,176732,114.71,113241,243146,114.71,113241,243146
1532,勤美,-,-45.11,2122105,37.54,846719,1164624,37.54,846719,1164624
1535,中宇,-,-22.85,846577,15.36,566085,653089,15.36,566085,653089
1537,廣隆,-,-9.14,677979,18.57,519466,615961,18.57,519466,615961
1538,正峰,-,-32.47,25358,-27.02,23464,17124,-27.02,23464,17124
1539,巨庭,-,-11.54,236566,27.41,164226,209247,27.41,164226,209247
1540,喬福,-,-14.45,52907,12.59,40196,45257,12.59,40196,45257
1541,錩泰,-,-10.9,548903,17.73,415373,489059,17.73,415373,489059
1558,伸興,"本月增加百分比達50%以上,係因歐美縫紉機需求增加",75.25,559730,190.65,337493,980933,190.65,337493,980933
1560,中砂,-,0.79,469077,19.61,395279,472827,19.61,395279,472827
1583,程泰,-,-5.45,516599,46.15,334189,488443,46.15,334189,488443
1597,直得,市場需求增加,3.01,131541,66.04,81609,135504,66.04,81609,135504
2049,上銀,主係美中貿易戰及新冠肺炎影響趨緩，市場需求逐漸恢復正常所致。,-7.47,2124419,89.14,1039231,1965642,89.14,1039231,1965642
2371,大同,-,-3.13,2529089,-2.6,2515305,2449678,-2.6,2515305,2449678
3167,大量,市場設備需求逐漸復甦所致,2.61,323309,188.89,114835,331751,188.89,114835,331751
4526,東台,-,-31.49,855144,-3.1,604580,585796,-3.1,604580,585796
4532,瑞智,-,-4.32,1977380,22.4,1545582,1891854,22.4,1545582,1891854
4540,全球傳動,-,-47.6,269869,47.58,95811,141398,47.58,95811,141398
4555,氣立,1.去年適逢農曆年，工作天期較少，基值較低 2.因應客戶農曆年前的提升備貨量及市場需求，致營收較去年成長80.56%,12.02,136274,80.55,84552,152664,80.55,84552,152664
4562,穎漢,-,5.87,59710,15.95,54517,63215,15.95,54517,63215
4564,元翎,本月及本年營收較去年同期增加，主要係因高壓充氣鋼瓶出貨量增加及去年同期適逢農曆春節假期營業天數較少所致。,1.61,203153,75.46,117656,206442,75.46,117656,206442
4566,時碩工業,-,46.94,307810,39.12,325119,452308,39.12,325119,452308
4572,駐龍,-,15.96,18127,-47.59,40109,21021,-47.59,40109,21021
4576,大銀微系統,去年一月適逢農曆春節假期，致營收較去年同期成長65.51%。,-8.78,233960,65.5,128944,213411,65.5,128944,213411
4583,台灣精銳,-,-19.54,294814,3.85,228384,237182,3.85,228384,237182
8222,寶一,因疫情影響,55.68,13103,-63.99,56655,20399,-63.99,56655,20399
8374,羅昇,主要係因109年1月適逢農曆春節營業天數較少，致營收增加百分比大於50%以上,19.14,280843,91.6,174636,334614,91.6,174636,334614
8996,高力,-,-34.15,258254,27.26,133622,170058,27.26,133622,170058
1603,華電,-,36.21,194902,34.69,197104,265490,34.69,197104,265490
1604,聲寶,-,36.95,618176,16.8,724844,846631,16.8,724844,846631
1605,華新,-,-13.91,11826620,26.26,8063234,10181000,26.26,8063234,10181000
1608,華榮,-,1.67,660258,23.65,542860,671293,23.65,542860,671293
1609,大亞,因本期銅價較去年同期漲幅逾12% ，且去年1月適逢春節假期，較去年同期工作天數較多所致。,3.9,2055603,77.41,1203912,2135936,77.41,1203912,2135936
1611,中電,-,5.59,173175,5.81,172810,182866,5.81,172810,182866
1612,宏泰,-,15.44,372804,49.52,287849,430393,49.52,287849,430393
1614,三洋電,-,21.8,392759,7.93,443227,478400,7.93,443227,478400
1615,大山,-,-26.85,357448,48.86,175644,261465,48.86,175644,261465
1616,億泰,-,-29.78,286586,16.71,172405,201227,16.71,172405,201227
1617,榮星,因本期銅價較去年同期上漲，且去年1月適逢春節假期，而本期工作天數較多所致。,11.11,335579,90.18,196052,372868,90.18,196052,372868
1618,合機,"110年1月業主通知交貨較多,致高壓線及光放管等出貨量較去年同期增加",74.02,147928,185.17,90271,257430,185.17,90271,257430
4930,燦星網,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年1月累積扣除61,204仟元。",14.62,876251,46.22,686914,1004435,46.22,686914,1004435
5283,禾聯碩,-,8.37,434051,36.19,345388,470400,36.19,345388,470400
1708,東鹼,-,-14.13,338602,-16.76,349300,290746,-16.76,349300,290746
1709,和益,-,22.87,661970,5.45,771316,813366,5.45,771316,813366
1710,東聯,無,18.24,1700879,44.54,1391398,2011182,44.54,1391398,2011182
1711,永光,-,4.35,789367,24.48,661699,823732,24.48,661699,823732
1712,興農,-,17.87,1346687,3.86,1528330,1587445,3.86,1528330,1587445
1713,國化,-,-14.52,55557,29.01,36808,47489,29.01,36808,47489
1714,和桐,-,-6.0,1915455,-0.82,1815402,1800434,-0.82,1815402,1800434
1717,長興,109年1月份有農曆春節假期，又月底大陸地區因COVID-19限制復工；110年1月營運天數相較109年同比增加。,0.53,4094184,75.88,2340333,4116280,75.88,2340333,4116280
1718,中纖,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,-2.67,2391658,-13.11,2679023,2327601,-13.11,2679023,2327601
1721,三晃,-,32.82,201656,6.47,251563,267847,6.47,251563,267847
1722,台肥,-,52.48,693838,10.28,959280,1057966,10.28,959280,1057966
1723,中碳,-,-9.34,503615,-17.61,554160,456534,-17.61,554160,456534
1725,元禎,-,-6.62,841682,26.8,619818,785959,26.8,619818,785959
1726,永記,-,-0.81,792970,20.17,654464,786523,20.17,654464,786523
1727,中華化,-,8.03,144827,-3.21,161650,156461,-3.21,161650,156461
1730,花仙子,-,100.56,234003,48.99,314995,469327,48.99,314995,469327
1732,毛寶,-,3.24,62685,31.58,49183,64719,31.58,49183,64719
1735,日勝化,去年農曆新年在1月，今年在2月,-16.45,266860,62.84,136916,222960,62.84,136916,222960
1773,勝一,-,4.42,727875,27.17,597684,760089,27.17,597684,760089
1776,展宇,-,-13.97,150568,14.45,113169,129522,14.45,113169,129522
3708,上緯投控,客戶訂單增加，帶動我司營收成長,15.39,943406,193.74,370619,1088688,193.74,370619,1088688
4720,德淵,"營收金額較去年同期增加152,129仟元、比例增加83.87%，主要係因客戶春節前備貨及大陸市場持續回溫所致。",0.2,332814,83.87,181383,333512,83.87,181383,333512
4722,國精化,本月及本年增減百分比達50%以上:主要來自農曆春節假期月份差異及大陸營收增加所致.,1.23,413563,67.81,249488,418667,67.81,249488,418667
4739,康普,-,14.92,478022,4.78,524279,549362,4.78,524279,549362
4755,三福化,-,2.21,319088,13.6,287088,326140,13.6,287088,326140
4764,雙鍵,本期因市場回溫及客戶備貨需求提升，故營收較去年同期成長。,0.79,308985,57.26,198045,311456,57.26,198045,311456
4766,南寶,-,7.9,1515022,40.12,1166696,1634821,40.12,1166696,1634821
4770,上品,較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,-11.07,274669,135.01,103930,244251,135.01,103930,244251
1598,岱宇,各品牌產品與電商通路銷售持續暢旺,-33.01,2005978,209.29,434445,1343735,209.29,434445,1343735
1701,中化,-,17.26,736343,17.11,737281,863490,17.11,737281,863490
1707,葡萄王,-,-43.22,1046553,3.38,574728,594187,3.38,574728,594187
1720,生達,-,-4.73,412784,24.88,314869,393236,24.88,314869,393236
1731,美吾華,新產品推出~電商和實體通路需求強勁，業績較去年同期成長17.45%。,38.72,91277,17.45,107813,126627,17.45,107813,126627
1733,五鼎,-,27.13,150304,32.33,144401,191093,32.33,144401,191093
1734,杏輝,-,26.91,174029,36.47,161834,220867,36.47,161834,220867
1736,喬山,"居家健身風潮興起, 家用健身器材銷售大幅成長",-36.61,3936987,54.58,1614326,2495565,54.58,1614326,2495565
1752,南光,-,-18.99,176887,10.67,129465,143279,10.67,129465,143279
1760,寶齡富錦,-,-45.11,172114,18.07,80004,94467,18.07,80004,94467
1762,中化生,-,12.52,146960,21.19,136448,165372,21.19,136448,165372
1783,和康生,-,-61.75,63858,3.59,23576,24423,3.59,23576,24423
1786,科妍,-,-38.91,50453,-22.96,40009,30819,-22.96,40009,30819
1789,神隆,-,-37.22,322402,27.4,158856,202389,27.4,158856,202389
1795,美時,因去年第二季起新增東南亞市場業務、且旗下外銷戒癮含片之美國終端市場份額較去年同期大幅增加,19.47,1011132,62.05,745428,1208009,62.05,745428,1208009
3164,景岳,本月營收增加係國外客戶年假前提前備貨，出貨增加。,38.38,26445,69.0,21655,36597,69.0,21655,36597
3705,永信,-,-12.19,836655,4.79,700996,734637,4.79,700996,734637
4104,佳醫,-,1.82,542971,-0.83,557524,552882,-0.83,557524,552882
4106,雃博,-,-10.33,200738,42.25,126523,179988,42.25,126523,179988
4108,懷特,「癌因性疲憊症CRF」的處方新藥需求增強，故本月業績較去年同期成長。,-52.05,15838,125.2,3372,7594,125.2,3372,7594
4119,旭富,因火災影響產線，目前產能為0,61.87,78498,-58.11,303367,127066,-58.11,303367,127066
4133,亞諾法,-,28.55,34254,31.06,33596,44034,31.06,33596,44034
4142,國光生,營收減少主因為國內四價流感疫苗提前於109年第四季出貨完畢所致。,-99.35,127434,-99.77,357241,821,-99.77,357241,821
4155,訊映,-,-19.79,126795,-31.1,147616,101700,-31.1,147616,101700
4164,承業醫,-,-18.04,226715,47.94,125594,185814,47.94,125594,185814
4737,華廣,110年1月營收較去年同期增加130.28%，主係因主要客戶受疫情影響，原應去年12月下單出貨 ，延後至今年1月所致。,-27.39,290319,130.27,91540,210797,130.27,91540,210797
4746,台耀,-,-28.2,333189,33.56,179111,239225,33.56,179111,239225
6491,晶碩,因代工訂單增加，故業績提升,-10.06,458286,65.22,249453,412169,65.22,249453,412169
6782,視陽,-,64.65,107945,49.53,118861,177738,49.53,118861,177738
6796,晉弘,-,-49.15,59112,15.56,26006,30054,15.56,26006,30054
1802,台玻,本年當月比去年同期增加50%以上係因去年1月春節，客戶用量減少所致,-15.88,4751198,71.6,2328821,3996314,71.6,2328821,3996314
1806,冠軍,因大陸營運模式改變主要的銷售主體已非合併個體，使得合併子公司的業績下降所致。,-6.19,263730,19.58,206872,247388,19.58,206872,247388
1809,中釉,-,6.66,205968,18.0,186180,219701,18.0,186180,219701
1810,和成,-,-6.8,446003,25.61,330885,415635,25.61,330885,415635
1817,凱撒衛,本月增減百分比達50%以上係因兩年度農曆春節月份差異所致。,-3.64,232162,61.51,138504,223703,61.51,138504,223703
1903,士紙,-,25.4,13938,46.57,11925,17479,46.57,11925,17479
1904,正隆,-,-19.61,4292951,24.6,2769466,3450873,24.6,2769466,3450873
1905,華紙,-,-2.16,1815317,30.65,1359253,1775959,30.65,1359253,1775959
1906,寶隆,代理銷售工業用紙之噸數減少,-63.11,71116,-70.58,89196,26234,-70.58,89196,26234
1907,永豐餘,因各事業部需求穩健，銷售量增加，加上109年農曆春節為1月，今年1月營業天數較長，因此110年1月營業收入較去年同期成長。,3.33,7475081,55.06,4981539,7724639,55.06,4981539,7724639
1909,榮成,主係109年1月適逢農曆春節，工作天數較少，使110年1月營業收入較去年同期大幅成長。,5.1,4420225,52.33,3049782,4645758,52.33,3049782,4645758
6790,永豐實,-,6.85,931782,27.71,779613,995646,27.71,779613,995646
2002,中鋼,-,0.68,30607760,27.86,24103044,30818388,27.86,24103044,30818388
2006,東和鋼鐵,本公司本月營收主係受工作日較長影響，故銷售數量較去年同期增加及子公司營收持續穩定成長所致。,-4.29,4913283,72.56,2724791,4702050,72.56,2724791,4702050
2007,燁興,-,11.59,510572,25.4,454337,569769,25.4,454337,569769
2008,高興昌,-,-9.47,110358,34.03,74539,99906,34.03,74539,99906
2009,第一銅,主係因半導體與汽車產業需求增加致出貨量增加及國際銅價上漲,5.16,234170,62.43,151605,246267,62.43,151605,246267
2010,春源,-,2.39,1867456,46.87,1301856,1912136,46.87,1301856,1912136
2012,春雨,-,-0.66,846245,33.66,628893,840622,33.66,628893,840622
2013,中鋼構,-,-1.19,1244946,27.37,965765,1230121,27.37,965765,1230121
2014,中鴻,-,1.32,3268303,-4.67,3474214,3311675,-4.67,3474214,3311675
2015,豐興,主係109年1月適逢農曆春節，工作天數較少，使110年1月營業收入較去年同期大幅成長。,-1.5,2791614,75.05,1570644,2749552,75.05,1570644,2749552
2017,官田鋼,鋼市行情上漲，價格提高,-6.88,365613,50.83,225708,340450,50.83,225708,340450
2020,美亞,-,-0.41,489511,44.46,337448,487487,44.46,337448,487487
2022,聚亨,-,79.99,608070,26.93,862248,1094501,26.93,862248,1094501
2023,燁輝,110年1月銷售量及售價皆明顯較去年同期提升所致,17.01,5320805,66.41,3741294,6226039,66.41,3741294,6226039
2024,志聯,"去年因役情關係,適逢春節致營收下降,本年因國際鋼價回升且市場需求增加所致",3.33,126359,80.11,72494,130573,80.11,72494,130573
2025,千興,本月營收增加，係因不�袗�生產原料持續上漲，一月份不�袗�成品售價調升，下游買盤積極採購以補足庫存缺口。,145.08,73423,92.98,93246,179948,92.98,93246,179948
2027,大成鋼,-,5.19,5981364,8.65,5791299,6292369,8.65,5791299,6292369
2028,威致,去年同期適逢過年營業天數減少，加上本期景氣回溫，故營業額提升,-12.72,953314,62.31,512592,832002,62.31,512592,832002
2029,盛餘,-,-6.6,1046703,21.54,804253,977540,21.54,804253,977540
2030,彰源,今年元月份較去年同期，工作天數增加33%；鎳價上漲致營收增加28.5%,0.76,1034605,62.62,641034,1042513,62.62,641034,1042513
2031,新光鋼,本年度營收較去年同期增加，主要係鋼鐵需求量增加及價格上漲所致。,19.4,1061397,90.13,666556,1267366,90.13,666556,1267366
2032,新鋼,主因本公司銷售價格調整及國際鎳價上漲客戶補單需求增加，且109年1月份為農曆春節，工作天數較少，故110年1月份銷售額增加。,2.97,343823,55.22,228084,354041,55.22,228084,354041
2033,佳大,-,-6.28,69290,18.47,54810,64935,18.47,54810,64935
2034,允強,-,-2.09,1065252,-0.86,1052001,1042931,-0.86,1052001,1042931
2038,海光,因客戶訂單增加所致,-2.49,807588,66.48,472956,787410,66.48,472956,787410
2069,運錩,"主要係因109年1月份適逢農曆春節假期,而本年度春節為2月份,故收入淨額相對去年度增加",3.42,857145,78.69,496122,886535,78.69,496122,886535
2211,長榮鋼,-,-12.08,1047321,-10.77,1031986,920804,-10.77,1031986,920804
3004,豐達科,因受新冠肺炎疫情影響,-34.13,159675,-52.96,223618,105170,-52.96,223618,105170
5007,三星,-,-9.71,612479,14.95,481014,552972,14.95,481014,552972
9958,世紀鋼,本月及本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,-16.55,614391,54.58,331666,512707,54.58,331666,512707
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",-1.94,760273,-6.95,801264,745513,-6.95,801264,745513
2102,泰豐,-,-22.19,335807,-27.13,358597,261286,-27.13,358597,261286
2103,台橡,-,21.58,2265565,24.62,2210251,2754553,24.62,2210251,2754553
2104,國際中橡,-,7.98,1777900,30.57,1470263,1919865,30.57,1470263,1919865
2105,正新,無。,3.21,9193646,36.87,6932650,9489105,36.87,6932650,9489105
2106,建大,-,14.57,2579202,26.64,2333395,2955178,26.64,2333395,2955178
2107,厚生,-,-17.38,567302,49.51,313471,468682,49.51,313471,468682
2108,南帝,主係銷售量增加及銷售單價調升,9.6,2273889,172.6,914258,2492328,172.6,914258,2492328
2109,華豐,-,-18.07,510421,10.58,378175,418187,10.58,378175,418187
2114,鑫永銓,-,-0.38,141358,33.5,105473,140816,33.5,105473,140816
6582,申豐,"市場需求暢旺,銷售單價及銷售數量增加",6.0,732907,209.33,251160,776922,209.33,251160,776922
1319,東陽,-,-6.71,1593441,-4.67,1559320,1486448,-4.67,1559320,1486448
1339,昭輝,-,3.84,189986,16.84,168854,197300,16.84,168854,197300
1512,瑞利,-,7.77,102691,-29.99,158088,110677,-29.99,158088,110677
1521,大億,-,-15.44,499128,30.31,323875,422046,30.31,323875,422046
1522,堤維西,-,3.55,1278889,1.42,1305764,1324347,1.42,1305764,1324347
1524,耿鼎,-,-17.04,192467,-0.09,159821,159668,-0.09,159821,159668
1525,江申,-,-19.28,128884,45.52,71484,104028,45.52,71484,104028
1533,車王電,-,-66.93,610751,-10.68,226107,201948,-10.68,226107,201948
1536,和大,-,9.09,558952,17.95,516966,609771,17.95,516966,609771
1568,倉佑,-,-10.53,175969,14.42,137587,157429,14.42,137587,157429
1587,吉茂,-,21.93,142664,35.88,128019,173964,35.88,128019,173964
2201,裕隆,-,-3.7,8331228,17.7,6815762,8022183,17.7,6815762,8022183
2204,中華,-,49.73,2537876,8.68,3496345,3800145,8.68,3496345,3800145
2206,三陽工業,-,-11.18,4191555,36.47,2727827,3722889,36.47,2727827,3722889
2207,和泰車,-,42.29,18727327,24.62,21382644,26648234,24.62,21382644,26648234
2227,裕日車,-,22.71,2607621,29.92,2462964,3200019,29.92,2462964,3200019
2228,劍麟,-,-4.73,367160,3.88,336678,349773,3.88,336678,349773
2231,為升,-,9.95,379608,32.24,315631,417416,32.24,315631,417416
2233,宇隆,"主係因美中貿易戰及新冠肺炎影響趨緩，市場及客戶需求明顯增加所致,且2020年1月為春節假期,工作天數較2021年1月減少。",4.31,282195,50.84,195155,294379,50.84,195155,294379
2241,艾姆勒,-,-0.29,82425,20.16,68394,82183,20.16,68394,82183
2247,汎德永業,本月新車交車數量成長,-4.28,4513947,59.95,2701135,4320502,59.95,2701135,4320502
2497,怡利電,-,-14.87,205568,6.71,163987,174997,6.71,163987,174997
3346,麗清,"主係中國汽車市場需求增加,致本月銷售額增加",28.86,509202,90.41,344607,656196,90.41,344607,656196
4551,智伸科,-,18.14,647274,39.99,546223,764702,39.99,546223,764702
6288,聯嘉,-,-2.48,331616,0.59,321461,323363,0.59,321461,323363
6605,帝寶,-,15.36,1221408,3.27,1364403,1409054,3.27,1364403,1409054
2302,麗正,係訂單需求增加,-30.79,90108,68.42,37024,62357,68.42,37024,62357
2303,聯電,-,1.58,15287969,10.2,14091018,15529559,10.2,14091018,15529559
2329,華泰,-,4.51,1211186,14.82,1102468,1265924,14.82,1102468,1265924
2330,台積電,-,7.99,117364912,22.24,103683135,126749152,22.24,103683135,126749152
2337,旺宏,-,-9.07,3306490,9.08,2755885,3006304,9.08,2755885,3006304
2338,光罩,本公司合併美祿/群豐/昱嘉之營收,5.0,428695,49.27,301560,450154,49.27,301560,450154
2340,台亞,訂單需求增加,58.62,383798,50.49,404554,608816,50.49,404554,608816
2342,茂矽,-,-4.84,136152,-7.02,139331,129549,-7.02,139331,129549
2344,華邦電,本公司之子公司新唐科技109/9/1完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財報,1.39,6808268,87.45,3682717,6903387,87.45,3682717,6903387
2351,順德,-,6.39,814455,33.9,647114,866523,33.9,647114,866523
2363,矽統,去年一月工作天數減少,-9.98,18150,100.09,8165,16338,100.09,8165,16338
2369,菱生,台灣半導體產業受惠後疫情時代經濟活動的逐漸恢復，推升相關電子產品需求。,7.76,533527,56.95,366319,574950,56.95,366319,574950
2379,瑞昱,無,20.73,6839511,53.2,5390129,8257933,53.2,5390129,8257933
2388,威盛,-,-7.02,634172,18.63,496985,589623,18.63,496985,589623
2401,凌陽,受惠於新冠疫情影響，耳溫槍、視訊相關產品、筆記型電腦及相關周邊市場需求增加所致。,-1.49,606538,100.79,297541,597454,100.79,297541,597454
2408,南亞科,-,8.96,5077165,22.93,4500238,5532161,22.93,4500238,5532161
2434,統懋,-,-5.42,14261,32.98,10142,13487,32.98,10142,13487
2436,偉詮電,客戶需求量增加,-2.39,266996,120.79,118033,260609,120.79,118033,260609
2441,超豐,-,-0.65,1408365,37.97,1014042,1399077,37.97,1014042,1399077
2449,京元電子,-,8.03,2369350,11.94,2286708,2559791,11.94,2286708,2559791
2451,創見,-,14.18,1034741,10.47,1069559,1181561,10.47,1069559,1181561
2454,聯發科,(1)差異原因說明：物聯網、行動運算及智慧家庭平台皆成長。(2)海外子公司之營收係以當月平均匯率換算之。,8.95,32428624,78.29,19817777,35333330,78.29,19817777,35333330
2458,義隆,居家辦公及授課市場需求增加,-20.73,1684377,80.76,738588,1335075,80.76,738588,1335075
2481,強茂,"本月營收淨額含二極體$1,013,640仟元及其他$37,982仟元，減銷退/折$3,686仟元。",-2.89,1079144,48.02,707938,1047936,48.02,707938,1047936
3006,晶豪科,本期合併月營收相較於去年同期有所成長，主要係因市場需求較去年同期成長所致。,17.97,1383372,67.57,973925,1632033,67.57,973925,1632033
3014,聯陽,因受疫情影響，公司產品需求增加。,11.98,458517,60.63,319644,513474,60.63,319644,513474
3016,嘉晶,-,8.49,339095,12.56,326839,367896,12.56,326839,367896
3034,聯詠,-,11.17,7306153,44.54,5619245,8122309,44.54,5619245,8122309
3035,智原,-,2.25,473446,17.05,413589,484123,17.05,413589,484123
3041,揚智,-,-6.31,207892,49.44,130328,194768,49.44,130328,194768
3054,立萬利,-,-35.0,9878,0.26,6403,6420,0.26,6403,6420
3094,聯傑,-,8.04,22320,35.18,17838,24115,35.18,17838,24115
3189,景碩,-,-0.39,2522826,33.04,1888752,2512811,33.04,1888752,2512811
3257,虹冠電,-,-8.41,109982,43.36,70258,100723,43.36,70258,100723
3413,京鼎,-,9.63,878868,39.93,688553,963514,39.93,688553,963514
3443,創意,-,-44.34,1988227,26.98,871366,1106465,26.98,871366,1106465
3450,聯鈞,-,5.76,549021,46.49,396387,580670,46.49,396387,580670
3530,晶相光,因監控系列產品營收較去年同期大幅成長所致。,-8.92,389138,96.26,180575,354402,96.26,180575,354402
3532,台勝科,-,3.29,977908,10.73,912202,1010103,10.73,912202,1010103
3536,誠創,"因本年整流器營收增加,致營收較去年成長",-8.55,59165,74.04,31086,54103,74.04,31086,54103
3545,敦泰,IDC產品出貨量顯著提升,-10.67,1520548,60.65,845388,1358165,60.65,845388,1358165
3583,辛耘,-,-35.73,544084,48.32,235752,349679,48.32,235752,349679
3588,通嘉,新產品逐步發酵,5.81,143352,58.91,95450,151684,58.91,95450,151684
3592,瑞鼎,延續去年下半年的需求動能，整體銷貨增加。,15.05,1543866,57.46,1128011,1776220,57.46,1128011,1776220
3686,達能,-,1.86,9979,16.38,8734,10165,16.38,8734,10165
3711,日月光投控,-,-18.78,50298189,30.34,31337455,40847914,30.34,31337455,40847914
4919,新唐,本公司109/09/01完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財務報告,-6.29,3422498,358.11,700026,3206926,358.11,700026,3206926
4952,凌通,受惠於中國經濟復甦及耳溫槍、視訊相關產品需求成長，加上去年1月為農曆春節，基期較低。,-7.81,260950,100.07,120240,240567,100.07,120240,240567
4961,天鈺,本月營收較去年同期增加主係顯示器驅動IC出貨量增加所致,5.85,1315347,102.21,688564,1392390,102.21,688564,1392390
4967,十銓,"巿場需求,銷售增加所致",24.19,551477,55.87,439406,684921,55.87,439406,684921
4968,立積,因客戶需求增加及產能提升,6.17,554547,122.03,265178,588780,122.03,265178,588780
5222,全訊,-,-4.44,72374,46.27,47277,69154,46.27,47277,69154
5269,祥碩,本年營收較去年增加主係因客戶需求量增加所致。,1.48,655121,137.59,279824,664854,137.59,279824,664854
5285,界霖,客戶訂單增加,7.0,471337,58.4,318399,504363,58.4,318399,504363
5471,松翰,冠肺炎疫情全球延燒，國內外因應防疫所需，對本公司醫療量測及影像晶片需求強勁，帶動營收顯著成長。,9.56,464157,198.0,170651,508557,198.0,170651,508557
6202,盛群,去年同期工作天數較少,-1.91,500936,82.7,268934,491349,82.7,268934,491349
6239,力成,-,-1.64,6195206,-3.89,6340587,6093345,-3.89,6340587,6093345
6243,迅杰,客戶端需求強勁，且為了因應客戶春節期間產線所需而提前拉貨，故公司一月份整體營收呈現成長。,-1.72,60507,65.87,35850,59466,65.87,35850,59466
6257,矽格,-,-1.04,1210277,40.94,849748,1197663,40.94,849748,1197663
6271,同欣電,投資之子公司營收併入,-8.63,1107197,60.29,631108,1011605,60.29,631108,1011605
6515,穎崴,-,14.79,173428,6.79,186415,199088,6.79,186415,199088
6531,愛普*,去年同期申報之合併營收已排除停業單位營收,-8.27,413123,36.87,276827,378920,36.87,276827,378920
6533,晶心科,因本期權利金收入提升，故營收較去年同期增加。,-65.6,126948,61.77,26991,43665,61.77,26991,43665
