公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,13860276,11626493,9596091,19.21,44.43,51172432,45057867,13.57,-
1102,亞泥,6459670,5686606,7238507,13.59,-10.75,28646108,33616090,-14.78,-
1103,嘉泥,243833,238141,227797,2.39,7.03,1181116,1099471,7.42,-
1104,環泥,743116,686687,671021,8.21,10.74,3338375,3150457,5.96,-
1108,幸福,435713,426739,482963,2.1,-9.78,2055420,1971812,4.24,-
1109,信大,516800,441921,627486,16.94,-17.63,2055791,2514021,-18.22,-
1110,東泥,204577,207095,213937,-1.21,-4.37,988568,961547,2.81,-
1201,味全,2067265,1888811,1760630,9.44,17.41,9290525,8234036,12.83,-
1203,味王,512093,492424,552211,3.99,-7.26,2563178,2634731,-2.71,-
1210,大成,8612403,8589785,9815309,0.26,-12.25,42506279,45820961,-7.23,-
1213,大飲,16426,12478,13163,31.63,24.78,62252,120066,-48.15,營收大幅衰退，係因112年4月下旬至11月中旬暫時停工無產品銷售所致。
1215,卜蜂,2366427,2198777,2519816,7.62,-6.08,11477311,12222464,-6.09,-
1216,統一,54792810,52338982,46350796,4.68,18.21,265889799,221824219,19.86,-
1217,愛之味,444968,353181,396832,25.98,12.13,1957327,1910860,2.43,-
1218,泰山,827689,884611,871543,-6.43,-5.03,4469148,4339483,2.98,-
1219,福壽,1214397,1214607,1442360,-0.01,-15.8,5999939,6988970,-14.15,-
1220,台榮,292960,253570,280527,15.53,4.43,1311899,1201809,9.16,-
1225,福懋油,1016515,1076322,1233009,-5.55,-17.55,5436735,6139163,-11.44,-
1227,佳格,2314332,2083668,2136966,11.07,8.29,11193849,10085508,10.98,-
1229,聯華,1066638,1132924,993539,-5.85,7.35,5250063,4711706,11.42,-
1231,聯華食,923424,859339,793134,7.45,16.42,4688223,4374939,7.16,-
1232,大統益,1848037,1793456,1998466,3.04,-7.52,9267840,9995235,-7.27,-
1233,天仁,182752,171314,173923,6.67,5.07,936257,864155,8.34,-
1234,黑松,810162,667933,775650,21.29,4.44,4117494,4014478,2.56,-
1235,興泰,3771,9192,3193,-58.97,18.1,30224,11186,170.19,增加子公司泰宇網通1-5月營收2061萬
1236,宏亞,130569,111821,131830,16.76,-0.95,815992,754849,8.1,-
1702,南僑,1940548,2002817,1923791,-3.1,0.87,9529437,9101815,4.69,-
1737,臺鹽,292281,237111,315818,23.26,-7.45,1342689,1441454,-6.85,-
3054,立萬利,13031,4110,4436,217.05,193.75,52191,14779,253.14,主係因本期產品結構改變致銷售金額增加。
1301,台塑,17396479,16660677,16356337,4.41,6.35,82165649,84766274,-3.06,-
1303,南亞,22713683,21880031,22593257,3.81,0.53,103223622,109721782,-5.92,-
1304,台聚,4542986,4378948,4495696,3.74,1.05,20946497,21944695,-4.54,-
1305,華夏,1015541,913376,1176829,11.18,-13.7,4833421,6105552,-20.83,-
1307,三芳,857628,897989,823622,-4.49,4.12,4359727,4172618,4.48,-
1308,亞聚,446056,525514,592132,-15.12,-24.66,2532800,2684125,-5.63,-
1309,台達化,1683225,1619466,1247913,3.93,34.88,7093624,6089788,16.48,-
1310,台苯,1191533,1027429,711900,15.97,67.37,4442096,3994096,11.21,與去年同期相比，本月SM價格增加44%、銷量增加19%及匯率平均上升5.2%，以致5月營收較去年同期增加67.37%。
1312,國喬,1744102,1686181,1370520,3.43,27.25,6685379,6998826,-4.47,-
1313,聯成,6951456,6988675,5715364,-0.53,21.62,32071050,27918140,14.87,-
1314,中石化,3133666,2792929,2324331,12.19,34.82,14118455,9934959,42.1,-
1315,達新,185152,138601,279353,33.58,-33.72,779025,961567,-18.98,-
1321,大洋,498956,388612,428661,28.39,16.39,1999421,2146918,-6.87,-
1323,永裕,268716,241156,284140,11.42,-5.42,1274949,1355523,-5.94,-
1324,地球,81349,61478,80437,32.32,1.13,341983,378673,-9.68,-
1325,恆大,26823,24047,38968,11.54,-31.16,147247,177676,-17.12,-
1326,台化,33036547,32147249,24506583,2.76,34.8,149125489,133044626,12.08,-
4306,炎洲,1947182,1170078,1079925,66.41,80.3,6225250,5072044,22.73,主係認列建案完工交屋營收所致
1402,遠東新,22848498,21957868,21526680,4.05,6.14,110215556,103144021,6.85,-
1409,新纖,3988049,3770037,3191580,5.78,24.95,18644985,15357201,21.4,-
1410,南染,18699,16740,23932,11.7,-21.86,90174,93598,-3.65,-
1413,宏洲,162317,181927,139321,-10.77,16.5,967616,775465,24.77,-
1414,東和,51018,50860,54862,0.31,-7.0,241999,232545,4.06,-
1417,嘉裕,55508,51383,154036,8.02,-63.96,344513,710195,-51.49,因結束國軍服裝供售業務，致使營收減少
1418,東華,1343,590,244,127.62,450.4,5794,12021,-51.8,因配合客戶生產線出貨及去年同期銷庫存。
1419,新紡,355089,300444,216761,18.18,63.81,1517158,1285294,18.03,客戶訂單量增加
1423,利華,7435,5994,6951,24.04,6.96,53617,53543,0.13,-
1434,福懋,2601361,2619806,2473663,-0.7,5.16,12390998,12576225,-1.47,-
1440,南紡,1620147,1379373,1760972,17.45,-7.99,7224926,8825585,-18.13,-
1441,大東,138447,124649,86399,11.06,60.24,489605,487715,0.38,1.去年同期基期較底 2.今年海外據點出貨較高
1444,力麗,682992,723594,816251,-5.61,-16.32,3479120,3785830,-8.1,-
1445,大宇,115767,78000,115960,48.41,-0.16,435567,642219,-32.17,-
1446,宏和,210934,228724,17823,-7.77,1083.49,1157209,63442,1724.04,營建銷售增加營收
1447,力鵬,3679353,2895252,2729847,27.08,34.78,15852502,12355542,28.3,-
1449,佳和,232810,242977,204702,-4.18,13.73,1360513,1008652,34.88,-
1451,年興,656475,473746,686204,38.57,-4.33,2815556,2693771,4.52,-
1452,宏益,163407,138122,101889,18.3,60.37,633533,444480,42.53,因上期市場需求疲弱，致本期營業收入淨額較去年同期增加。
1454,台富,145077,148545,154835,-2.33,-6.3,683747,637874,7.19,-
1455,集盛,973678,817223,610678,19.14,59.44,4034519,3007968,34.12,因需求回歸正常水準，去年同期比較基期較低，故本月比去年同期增加59.44%。
1457,宜進,263036,258244,245153,1.85,7.29,1401624,1226100,14.31,-
1459,聯發,108300,109924,76264,-1.47,42.0,592201,413921,43.07,-
1460,宏遠,619948,544630,551174,13.82,12.47,3097281,2951339,4.94,-
1463,強盛,32410,20347,22992,59.28,40.96,132758,133170,-0.3,-
