公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1101,台泥,"以上營收不包含停業部門營收:111年10月 0 仟元暨110年10月 0 仟元；111年1-10月 0 仟元暨110年1-10月8,113,370仟元",9.25,10404901,18.85,9565047,11368096,4.9,86470663,90710057
1102,亞泥,-,8.67,6994078,-19.6,9454594,7601097,2.43,71943209,73697894
1103,嘉泥,-,2.02,205264,8.43,193141,209429,-2.44,1848365,1803252
1104,環泥,-,6.33,597159,13.6,558944,634981,15.89,4917168,5698929
1108,幸福,-,15.74,346635,44.98,276724,401202,5.2,3181740,3347381
1109,信大,-,-16.96,634886,-20.19,660615,527209,-10.58,5818724,5202650
1110,東泥,-,25.43,157462,30.49,151364,197515,-4.44,1495023,1428523
1201,味全,-,-6.29,1834655,0.56,1709407,1719108,2.22,16565280,16933521
1203,味王,-,2.26,523146,21.21,441364,534997,6.3,4921075,5231391
1210,大成,-,3.38,9702507,22.53,8186264,10031178,11.12,83517527,92807833
1213,大飲,-,-3.23,31847,10.13,27981,30818,-9.22,362288,328870
1215,卜蜂,-,-2.21,2418414,13.35,2086329,2364883,17.21,20148014,23615890
1216,統一,-,-6.3,45815778,9.69,39134900,42927337,10.72,396850722,439427488
1217,愛之味,-,-32.0,465279,3.48,305710,316358,1.72,4089864,4160219
1218,泰山,-,-20.51,1063747,1.88,829908,845561,12.61,8284002,9329439
1219,福壽,-,-2.83,1486102,19.37,1209578,1443910,17.46,11992819,14087578
1220,台榮,-,13.48,294321,18.9,280906,334007,12.41,2569871,2888952
1225,福懋油,-,-0.27,1295478,19.43,1081685,1291928,19.06,10529479,12536537
1227,佳格,-,-23.26,2844061,-19.66,2716771,2182437,-16.54,27060080,22581976
1229,聯華,-,0.0,908840,-6.69,974105,908917,12.54,9023870,10155633
1231,聯華食,-,4.97,825821,15.18,752598,866871,11.97,7706770,8629827
1232,大統益,-,6.22,2070078,10.61,1987843,2198870,19.87,16590128,19886821
1233,天仁,-,-0.72,150985,6.56,140650,149886,2.82,1436721,1477243
1234,黑松,-,-8.22,890678,6.84,765041,817431,2.98,7557263,7782622
1235,興泰,與去年差異超過50%為本期銷貨收入較去年同期增加143.5萬,-89.02,29265,80.79,1776,3211,34.64,38660,52054
1236,宏亞,-,-2.6,141089,14.8,119686,137410,18.95,1343802,1598527
