公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10107877,12619495,13659543,-19.9,-26.0,70380916,64831975,8.55,-
1102,亞泥,6019299,6370169,6838497,-5.5,-11.97,35260444,35484605,-0.63,-
1103,嘉泥,247791,249182,256328,-0.55,-3.33,1521022,1437444,5.81,-
1104,環泥,627049,643106,662277,-2.49,-5.31,3897477,4000652,-2.57,-
1108,幸福,361327,388571,354661,-7.01,1.87,2373296,2410081,-1.52,-
1109,信大,390871,407283,417314,-4.02,-6.33,2222076,2473105,-10.15,-
1110,東泥,222403,261492,192948,-14.94,15.26,1488991,1181516,26.02,-
1201,味全,1736584,1923030,1949792,-9.69,-10.93,10731978,11240317,-4.52,-
1203,味王,432438,481004,514904,-10.09,-16.01,2944445,3078082,-4.34,-
1210,大成,7980681,8229515,8207756,-3.02,-2.76,50471928,50714036,-0.47,-
1213,大飲,23916,19978,12287,19.71,94.64,135192,74539,81.37,"113年6月因產能不足,恢復產能後及積極推展業務,致使114年6月營收成長"
1215,卜蜂,2226284,2448264,2139781,-9.06,4.04,13757991,13617092,1.03,-
1216,統一,55738019,57625519,54983416,-3.27,1.37,338838287,320873215,5.59,-
1217,愛之味,424548,440729,404150,-3.67,5.04,2427740,2361477,2.8,-
1218,泰山,809797,832885,820155,-2.77,-1.26,4935865,5289303,-6.68,-
1219,福壽,1099572,1197196,1042042,-8.15,5.52,7139489,7041981,1.38,-
1220,台榮,255918,274366,268122,-6.72,-4.55,1555054,1580021,-1.58,-
1225,福懋油,984253,1008123,947916,-2.36,3.83,6231711,6384651,-2.39,-
1227,佳格,1980512,2164443,1959516,-8.49,1.07,13055092,13153365,-0.74,-
1229,聯華,2140098,862668,1739578,148.07,23.02,6531639,6989641,-6.55,-
1231,聯華食,963173,1018378,867577,-5.42,11.01,6105448,5555800,9.89,-
1232,大統益,1604514,1666647,1696595,-3.72,-5.42,10501378,10964435,-4.22,-
1233,天仁,163079,196357,175138,-16.94,-6.88,1079445,1110395,-2.78,-
1234,黑松,768937,898472,801125,-14.41,-4.01,4696718,4918619,-4.51,-
1235,興泰,12486,12837,10550,-2.73,18.35,68170,40774,67.18,子公司泰宇網通營收較去年1-6月增加3128萬
1236,宏亞,96579,112127,100673,-13.86,-4.06,849982,916665,-7.27,-
1702,南僑,1824918,1912617,1929657,-4.58,-5.42,11627500,11459094,1.46,-
1737,臺鹽,284962,316192,274337,-9.87,3.87,1676386,1617026,3.67,-
3054,立萬利,21503,6566,6142,227.49,250.09,50191,58333,-13.95,主係因本期產品結構改變致銷售金額增加。
1301,台塑,14362122,14852023,17051698,-3.29,-15.77,92589306,99217347,-6.68,-
1303,南亞,20589873,21949304,21812622,-6.19,-5.6,131267601,125036244,4.98,-
1304,台聚,3908637,3774657,4537323,3.54,-13.85,23721617,25483820,-6.91,-
1305,華夏,1019947,806203,1146941,26.51,-11.07,5120046,5980362,-14.38,-
1307,三芳,767647,802937,742061,-4.39,3.44,5405637,5101788,5.95,-
1308,亞聚,428134,472396,523269,-9.36,-18.18,2875422,3056069,-5.91,-
1309,台達化,1246157,1227097,1640289,1.55,-24.02,8081999,8733913,-7.46,-
1310,台苯,757768,841983,1217014,-10.0,-37.73,4740083,5659110,-16.23,-
1312,國喬,1280315,1505648,1628148,-14.96,-21.36,11116549,8313527,33.71,本月營收較去年同期減少約21%，係因苯乙烯、ABS及尼龍產品的銷量及售價均較去年同期減少所致。
1313,聯成,5143161,5129412,6019167,0.26,-14.55,29532045,38206589,-22.7,-
1314,中石化,1471408,1696761,2566072,-13.28,-42.65,11425330,16684527,-31.52,-
1315,達新,237222,225890,236504,5.01,0.3,1157524,1015529,13.98,-
1321,大洋,317814,319215,445861,-0.43,-28.71,1951678,2445382,-20.18,-
1323,永裕,167170,173860,284288,-3.84,-41.19,1045628,1559237,-32.93,本月營收較去年同期減少主要係去年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
1324,地球,71021,53387,62778,33.03,13.13,376762,404761,-6.91,-
1325,恆大,26477,29167,26145,-9.22,1.26,166126,173392,-4.19,-
1326,台化,24792702,23721263,31291479,4.51,-20.76,152456956,180416968,-15.49,-
4306,炎洲,1072687,998724,2009236,7.4,-46.61,6105894,8234486,-25.84,-
1402,遠東新,20454748,19614093,22707563,4.28,-9.92,123890175,132923119,-6.79,-
1409,新纖,3132986,3236780,3772639,-3.2,-16.95,20174022,22417624,-10.0,-
1410,南染,18073,15010,18990,20.4,-4.82,104337,109164,-4.42,-
1413,宏洲,169701,213967,142623,-20.68,18.98,1208937,1110239,8.88,-
1414,東和,37627,41378,40899,-9.06,-8.0,259780,282898,-8.17,-
1417,嘉裕,39386,23747,33762,65.85,16.65,139895,378275,-63.01,因結束國軍服裝供售與大陸代理品牌業務，致使營收減少
1418,東華,17,343,516,-95.04,-96.7,3548,6310,-43.77,配合客戶生產線出貨。
1419,新紡,273993,375079,232638,-26.95,17.77,2000540,1749796,14.32,-
1423,利華,3026,5188,4700,-41.67,-35.61,42911,58317,-26.41,-
1434,福懋,2180462,2364954,2403063,-7.8,-9.26,14933348,14793228,0.94,-
1440,南紡,1182380,1291362,1333928,-8.43,-11.36,7892620,8558854,-7.78,-
1441,大東,150015,95348,173371,57.33,-13.47,777757,662976,17.31,-
1444,力麗,525398,592355,596132,-11.3,-11.86,3620653,4075251,-11.15,-
1445,大宇,70022,64409,72402,8.71,-3.28,402827,507970,-20.69,-
1446,宏和,9414,78961,305568,-88.07,-96.91,766818,1462777,-47.57,本月營建無認列收入
1447,力鵬,2037885,2967993,2425484,-31.33,-15.98,14493662,18277986,-20.7,-
1449,佳和,345469,142824,222950,141.88,54.95,1352413,1583463,-14.59,訂單增加，存貨轉換為按公允價值帳列之投資性不動產
1451,年興,593394,648324,501738,-8.47,18.26,3127647,3317294,-5.71,本年累計營收較去年累計營收減少5.72%，主係後龍關廠影響。
1452,宏益,111927,105355,146320,6.23,-23.5,699049,779853,-10.36,-
1454,台富,138473,117036,132945,18.31,4.15,817201,816692,0.06,-
1455,集盛,540172,571203,907560,-5.43,-40.48,3585324,4942078,-27.45,-
1457,宜進,241456,273077,232843,-11.57,3.69,1666627,1634467,1.96,-
1459,聯發,87161,85172,89508,2.33,-2.62,621421,682095,-8.89,-
1460,宏遠,440303,502049,586174,-12.29,-24.88,3702943,3683477,0.52,-
1463,強盛新,13353,15686,13762,-14.87,-2.97,698820,146520,376.94,子公司保強建設房屋售出入帳
1464,得力,816446,947624,805726,-13.84,1.33,6287159,5300160,18.62,-
1465,偉全,42044,22806,32989,84.35,27.44,189995,229199,-17.1,-
1466,聚隆,248417,183650,228631,35.26,8.65,1345929,1288970,4.41,-
1467,南緯,398372,419780,382577,-5.09,4.12,2385936,2261533,5.5,-
1468,昶和,59407,71055,99742,-16.39,-40.43,455592,589791,-22.75,-
1470,大統新創,66860,67788,55960,-1.36,19.47,412631,376906,9.47,-
1473,台南,626872,437767,667981,43.19,-6.15,3999060,3948579,1.27,-
1474,弘裕,208386,220982,273608,-5.7,-23.83,1440980,1534259,-6.07,-
1475,業旺,118949,118462,182370,0.41,-34.77,759375,945428,-19.67,-
1476,儒鴻,3288358,3038307,3398919,8.22,-3.25,19092199,17225915,10.83,-
1477,聚陽,2836232,2488629,2747356,13.96,3.23,17612957,16302190,8.04,-
4414,如興,1074345,1089628,1372763,-1.4,-21.73,6664539,6409147,3.98,-
4426,利勤,64352,71653,76741,-10.18,-16.14,436452,503387,-13.29,-
4438,廣越,1890248,1816223,1817583,4.07,3.99,7552618,6497805,16.23,-
4440,宜新實業,75785,81940,89191,-7.51,-15.03,463909,520610,-10.89,-
1503,士電,3476781,2814376,2773419,23.53,25.36,19154689,18089308,5.88,-
1504,東元,5269401,5142957,4847659,2.45,8.69,29068550,28228465,2.97,-
1506,正道,97677,97056,88574,0.63,10.27,546628,511558,6.85,-
1513,中興電,2616009,2308539,2162436,13.31,20.97,13552078,12272529,10.42,-
1514,亞力,842897,1156147,892678,-27.09,-5.57,4632467,4279237,8.25,-
1515,力山,399072,390555,490006,2.18,-18.55,2207165,3651934,-39.56,-
1517,利奇,158134,143862,172171,9.92,-8.15,1057091,880699,20.02,-
1519,華城,2330489,1628913,1926418,43.07,20.97,10494649,7683343,36.58,-
1526,日馳,80451,60977,71613,31.93,12.34,408993,383658,6.6,-
1527,鑽全,259741,238131,259341,9.07,0.15,1557257,1556298,0.06,-
1528,恩德,224388,289803,316396,-22.57,-29.08,1323729,1755307,-24.58,-
1529,樂事綠能,35709,46274,104595,-22.83,-65.85,475526,353518,34.51,"本月因無台電亭置式變壓器交貨,故較去年本月減幅大"
1530,亞崴,205636,152062,168492,35.23,22.04,1036303,820797,26.25,-
1531,高林股,121583,138497,183236,-12.21,-33.64,799626,810023,-1.28,-
1532,勤美,1084300,966382,2081058,12.2,-47.89,6082172,11615321,-47.63,-
1535,中宇,1182692,1069641,887898,10.56,33.2,5539453,5223577,6.04,-
1537,廣隆,500269,530854,715556,-5.76,-30.08,3413434,3855455,-11.46,-
1538,正峰,11564,10169,9831,13.71,17.62,60901,46171,31.9,-
1539,巨庭,116132,124275,95146,-6.55,22.05,723146,705128,2.55,-
1540,喬福,62813,50910,102375,23.38,-38.64,290359,328551,-11.62,美國市場衰退
1541,錩泰,350492,388424,229330,-9.76,52.83,1943237,1533042,26.75,客戶因應美國關稅，提前下訂單
1558,伸興,722909,826261,745388,-12.5,-3.01,4224322,3867118,9.23,-
1560,中砂,715653,704078,574351,1.64,24.6,3890219,3326292,16.95,-
1583,程泰,431019,272008,480312,58.45,-10.26,1879731,2193705,-14.31,-
1597,直得,90746,90861,90657,-0.12,0.09,524985,503997,4.16,-
2049,上銀,1940410,1935020,2102362,0.27,-7.7,11764271,11689382,0.64,-
2371,大同,4537514,4180316,4764670,8.54,-4.76,23551872,23490750,0.26,-
3167,大量,434357,433806,173692,0.12,150.07,2114283,888989,137.83,主係因客戶需求量增加所致，其中包括半導體與PCB高階機型較去年同期增加
4526,東台,381604,418462,405340,-8.8,-5.85,2810125,2692830,4.35,-
4532,瑞智,1533076,1736116,2101634,-11.69,-27.05,12133967,11096792,9.34,-
4540,全球傳動,254411,197625,210638,28.73,20.78,1114392,1168934,-4.66,-
4555,氣立,136100,135924,122401,0.12,11.19,797898,717635,11.18,-
4562,穎漢,61352,71052,47954,-13.65,27.93,383822,336206,14.16,-
4564,元翎,96732,114056,105468,-15.18,-8.28,615931,477234,29.06,-
4566,時碩工業,367067,415167,420245,-11.58,-12.65,2490584,2314672,7.59,-
4572,駐龍,54222,62742,74057,-13.57,-26.78,346810,444575,-21.99,-
4576,大銀微系統,211644,227661,191790,-7.03,10.35,1269829,1036461,22.51,-
4583,台灣精銳,211029,267200,234484,-21.02,-10.0,1543732,1468593,5.11,-
6606,建德工業,75655,63945,71503,18.31,5.8,400185,378162,5.82,-
8222,寶一,76339,97937,67905,-22.05,12.42,506947,393323,28.88,-
8374,羅昇,390550,398987,255447,-2.11,52.88,2308526,1468972,57.15,因本業回溫加上併購子公司怡進，故本月及累計營收較去年同期變動達50%以上
8996,高力,526875,451116,364282,16.79,44.63,2501875,1798004,39.14,-
1603,華電,463927,473093,326113,-1.93,42.25,2850720,2170867,31.31,-
1604,聲寶,776231,862851,782310,-10.03,-0.77,4892049,4914252,-0.45,-
1605,華新,12927141,15710431,17460705,-17.71,-25.96,91171308,88903590,2.55,-
1608,華榮,973018,1038303,1035146,-6.28,-6.0,5800473,5780043,0.35,-
1609,大亞,2746810,2570383,2521837,6.86,8.92,15143769,14346765,5.55,-
1611,中電,94416,90907,98484,3.85,-4.13,563204,586602,-3.98,-
1612,宏泰,808375,766384,674755,5.47,19.8,4026778,3285189,22.57,-
1614,三洋電,473583,544548,472794,-13.03,0.16,2886395,2790886,3.42,-
1615,大山,493218,417587,396527,18.11,24.38,2864357,2720873,5.27,-
1616,億泰,433183,501784,372287,-13.67,16.35,2539319,2140184,18.64,-
1617,榮星,269513,250152,332866,7.73,-19.03,1603878,1621885,-1.11,-
1618,合機,519898,243227,296304,113.75,75.46,2652367,1975697,34.24,114年6月超高壓電纜出貨較去年同期增加。
4930,燦星網,449382,452421,707339,-0.67,-36.46,2984029,3641681,-18.05,-
5283,禾聯碩,695394,634160,567600,9.65,22.51,3368001,3035358,10.95,-
1708,東鹼,503006,455047,537019,10.53,-6.33,2967222,3058790,-2.99,-
1709,和益,605826,856686,826392,-29.28,-26.69,4817020,5524433,-12.8,-
1710,東聯,1850368,1818779,2191636,1.73,-15.57,11949612,11651709,2.55,無
1711,永光,598086,657261,707665,-9.0,-15.48,3927973,4101251,-4.22,-
