公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,12252892,14219975,12213350,-13.83,0.32,12252892,12213350,0.32,-
1102,亞泥,5986964,6172608,5877674,-3.0,1.85,5986964,5877674,1.85,-
1103,嘉泥,256819,274867,268003,-6.56,-4.17,256819,268003,-4.17,-
1104,環泥,718229,779128,687804,-7.81,4.42,718229,687804,4.42,-
1108,幸福,374664,373043,448229,0.43,-16.41,374664,448229,-16.41,-
1109,信大,373777,415638,304555,-10.07,22.72,373777,304555,22.72,-
1110,東泥,198691,236192,236789,-15.87,-16.08,198691,236789,-16.08,-
1201,味全,1676231,1670916,1913014,0.31,-12.37,1676231,1913014,-12.37,-
1203,味王,461815,435027,540262,6.15,-14.52,461815,540262,-14.52,-
1210,大成,9726934,9592082,8684590,1.4,12.0,9726934,8684590,12.0,-
1213,大飲,24751,20948,22379,18.15,10.59,24751,22379,10.59,-
1215,卜蜂,2634849,2749915,2331017,-4.18,13.03,2634849,2331017,13.03,-
1216,統一,66104462,52311321,65755516,26.36,0.53,66104462,65755516,0.53,-
1217,愛之味,462021,314958,469134,46.69,-1.51,462021,469134,-1.51,-
1218,泰山,943672,832865,887717,13.3,6.3,943672,887717,6.3,-
1219,福壽,1271934,1332578,1178879,-4.55,7.89,1271934,1178879,7.89,-
1220,台榮,288493,308992,218906,-6.63,31.78,288493,218906,31.78,-
1225,福懋油,1313398,1130151,1090255,16.21,20.46,1313398,1090255,20.46,-
1227,佳格,3796317,2774103,3268631,36.84,16.14,3796317,3268631,16.14,-
1229,聯華,996429,1367820,864201,-27.15,15.3,996429,864201,15.3,-
1231,聯華食,1271114,1303204,1289469,-2.46,-1.42,1271114,1289469,-1.42,-
1232,大統益,2213265,1993530,1828340,11.02,21.05,2213265,1828340,21.05,-
1233,天仁,198102,202853,220238,-2.34,-10.05,198102,220238,-10.05,-
