公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
1101,台泥,"以上營收不包含停業部門營收:111年5月 0 仟元暨110年5月1,452,352仟元；111年1-5月 0 仟元暨110年1-5月4,988,729仟元",-7.03,8319342,-21.34,9832764,7733787,-6.12,41542544,38998743
1102,亞泥,-,-8.14,8710220,2.58,7798500,8000427,8.53,33531740,36392463
1103,嘉泥,-,-2.71,168089,-16.74,196403,163521,-8.85,926157,844186
1104,環泥,-,-15.88,638493,0.61,533814,537082,8.4,2497881,2707829
1108,幸福,-,-0.97,335518,-6.94,357039,332258,-11.43,1748555,1548687
1109,信大,-,25.81,519822,4.24,627354,654002,-24.72,3205731,2413008
1110,東泥,-,-21.43,114127,-36.73,141730,89660,-3.85,672974,647008
1201,味全,-,11.2,1495139,0.16,1659960,1662683,1.47,7596773,7708487
1203,味王,-,3.43,516050,9.32,488269,533780,5.61,2447233,2584726
1210,大成,-,-5.8,9182352,4.63,8266299,8649541,10.51,39691821,43863866
1213,大飲,-,-0.34,26326,-25.92,35416,26236,-8.03,169313,155701
1215,卜蜂,-,5.45,2192046,10.78,2086575,2311671,19.37,9803260,11703131
1216,統一,-,0.55,42977511,8.69,39759158,43215655,8.74,193543871,210467983
1217,愛之味,-,27.65,301579,-12.5,439985,384976,1.03,1809439,1828143
1218,泰山,-,-1.13,912408,8.63,830360,902029,14.04,3915372,4465118
1219,福壽,-,-1.9,1479641,23.34,1176668,1451392,16.47,6135115,7145936
1220,台榮,-,17.66,248582,14.84,254687,292492,10.77,1225477,1357564
1225,福懋油,-,4.05,1219664,13.89,1114265,1269125,14.61,5230403,5994651
1227,佳格,-,-9.12,2157826,-17.36,2373213,1961006,-16.38,12974905,10849287
1229,聯華,-,3.97,879141,8.14,845247,914089,15.72,3794986,4391797
1231,聯華食,-,0.44,811880,12.75,723277,815527,9.46,3792625,4151739
1232,大統益,-,2.85,1919923,20.25,1642167,1974737,14.17,8401715,9592831
1233,天仁,-,15.65,128340,10.1,134815,148437,-3.09,758636,735119
1234,黑松,-,-6.23,645499,-17.24,731347,605223,-9.31,3633327,3294863
1235,興泰,本期銷貨收入較去年同期增加79.2萬,41.69,1312,74.39,1066,1859,10.13,5999,6607
1236,宏亞,-,6.71,130046,41.54,98044,138780,10.11,738812,813525
1702,南僑,-,4.48,1640303,4.0,1647810,1713829,1.54,7988751,8112206
1737,臺鹽,-,-1.26,300262,-18.23,362608,296471,3.93,1462337,1519886
1301,台塑,-,-1.19,25145986,2.04,24347789,24846638,10.68,109316763,120996386
1303,南亞,-,10.72,29697081,-4.64,34484715,32883176,3.5,159099939,164672296
1304,台聚,-,6.06,5718382,7.05,5665595,6065369,3.57,27889794,28887169
1305,華夏,-,-4.86,1715260,16.77,1397334,1631728,9.97,7869841,8654644
1307,三芳,-,-12.47,983242,42.26,604961,860620,14.63,3891725,4461130
1308,亞聚,-,50.76,579784,18.03,740520,874100,5.93,3394207,3595705
1309,台達化,-,-0.27,1637667,-10.61,1827110,1633100,-5.24,8239579,7807141
1310,台苯,-,7.19,1296574,14.27,1216202,1389847,38.86,4480573,6222031
1312,國喬,-,2.47,1809407,-8.62,2029279,1854261,-10.99,9213798,8200378
1313,聯成,-,6.64,6512868,8.4,6407063,6945761,5.98,31020638,32877104
1314,中石化,-,4.17,2781957,-5.38,3063236,2898219,-1.89,13314621,13062446
1315,達新,因歐洲疫情趨緩，交期遞延部份陸續出貨。,65.28,184323,86.48,163373,304665,26.99,869134,1103718
1321,大洋,-,6.01,630884,5.46,634152,668832,13.23,2712058,3070973
1323,永裕,-,-13.07,302017,-14.34,306490,262516,8.14,1439973,1557226
1324,地球,-,-16.83,95073,-18.64,97182,79065,-0.56,432603,430168
1325,恆大,新冠肺炎各類防疫物資競爭激烈。,6.23,51593,-60.02,137103,54809,-65.54,744191,256382
1326,台化,-,-4.18,36418996,8.58,32135688,34894962,11.63,149337535,166712996
4306,炎洲,-,2.46,1373782,-5.4,1488094,1407701,-4.32,6974499,6672696
1402,遠東新,-,6.06,21984550,16.04,20092465,23317154,14.62,94831040,108695578
1409,新纖,-,-4.27,4214453,9.11,3697034,4034111,17.76,17526721,20640375
1410,南染,-,28.08,36907,-10.29,52699,47273,-15.29,203282,172198
1413,宏洲,-,-8.33,323292,15.6,256345,296340,33.91,1125983,1507898
1414,東和,-,11.69,62544,11.52,62640,69859,-4.99,334561,317858
1417,嘉裕,-,-13.75,111074,2.03,93885,95800,15.78,525682,608652
1418,東華,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,4578.57,70,-49.27,6456,3275,-66.64,25606,8540
1419,新紡,-,-14.97,259024,20.15,183301,220239,25.63,977946,1228642
1423,利華,-,-4.61,16530,-6.25,16819,15767,4.88,88471,92789
1434,福懋,-,-5.99,3285328,5.19,2935975,3088377,7.76,14186583,15287487
1439,雋揚,111/8/26取得漢霖33%股權及董事會過半席次，屬共同控制下組織重整，視為自始取得，故重編今年單月及累計營收數。,17.04,82965,996.22,8858,97104,651.25,37367,280721
1440,南紡,-,11.51,1765497,23.62,1592547,1968738,8.02,8817464,9525231
1441,大東,-,2.11,139385,-3.32,147229,142337,9.85,632414,694724
1444,力麗,-,-23.27,1448814,30.86,849439,1111613,42.81,3823543,5460712
1445,大宇,-,-5.18,132084,29.4,96775,125230,31.78,460746,607198
1446,宏和,-,23.41,11466,38.58,10211,14151,-45.14,103500,56775
1447,力鵬,-,71.37,1749634,32.48,2263198,2998495,10.54,10051727,11111365
1449,佳和,-,2.91,230524,-5.15,250156,237255,-0.91,1090679,1080699
1451,年興,因反映原物料價格上漲調高售價，以及受惠於台幣貶值，致營收增加。,15.02,783369,51.0,596702,901078,25.82,2906550,3657056
1452,宏益,-,8.36,164269,7.24,165986,178007,1.86,841736,857469
1454,台富,-,10.61,167368,45.15,127550,185141,28.97,622317,802646
1455,集盛,-,-19.84,919860,-21.09,934445,737288,7.05,4184019,4479005
