公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,8786909,9371746,9674576,-6.24,-9.17,99100658,100384633,-1.27,-
1102,亞泥,6915817,6706168,8306062,3.12,-16.73,73861071,82003956,-9.92,-
1103,嘉泥,255428,257343,221763,-0.74,15.18,2628002,2025015,29.77,-
1104,環泥,777614,654514,631827,18.8,23.07,7059882,6330757,11.51,-
1108,幸福,503715,451146,383773,11.65,31.25,4645368,3731154,24.5,-
1109,信大,532975,531941,669587,0.19,-20.4,5690702,5872237,-3.09,-
1110,東泥,229619,191120,198316,20.14,15.78,2062261,1626839,26.76,-
1201,味全,1854759,1894929,1596213,-2.11,16.19,19740018,18529734,6.53,-
1203,味王,565727,504360,538061,12.16,5.14,5788984,5769452,0.33,-
1210,大成,9371916,8992288,10074064,4.22,-6.96,101517687,102881897,-1.32,-
1213,大飲,31,403,30289,-92.3,-99.89,110350,359159,-69.27,1.營收大幅衰退，係因四月下旬暫時停工迄今，暫無產品銷售所致。
1215,卜蜂,2419018,2382360,2595219,1.53,-6.78,26751822,26211109,2.06,-
1216,統一,48163404,49801476,40656907,-3.28,18.46,531816272,480084395,10.77,-
1217,愛之味,308855,323973,304862,-4.66,1.3,4588973,4465082,2.77,-
1218,泰山,978504,893674,927603,9.49,5.48,10458144,10257042,1.96,-
1219,福壽,1419631,1280865,1445798,10.83,-1.8,15100454,15533376,-2.78,-
1220,台榮,338368,289053,350129,17.06,-3.35,2982215,3239081,-7.93,-
1225,福懋油,1237270,1212955,1291214,2.0,-4.17,13362896,13827751,-3.36,-
1227,佳格,2683145,2027434,2778357,32.34,-3.42,24840214,25360333,-2.05,-
1229,聯華,1176212,1200893,941152,-2.05,24.97,11663834,11096785,5.11,-
1231,聯華食,827389,874442,869263,-5.38,-4.81,9691289,9499090,2.02,-
1232,大統益,1923822,1922344,2258878,0.07,-14.83,21553923,22145699,-2.67,-
1233,天仁,172074,175783,177433,-2.1,-3.02,1918256,1654676,15.92,-
1234,黑松,892680,960839,919746,-7.09,-2.94,9817643,8702369,12.81,-
1235,興泰,19326,3323,2669,481.58,624.09,55359,54723,1.16,本月取得泰宇網通(股)公司60%股權，故成為子公司，營業收入合併申報
1236,宏亞,164750,125408,190090,31.37,-13.33,1711587,1788617,-4.3,-
1702,南僑,1963380,1808824,1849987,8.54,6.12,20571594,18532346,11.0,-
1737,臺鹽,232605,264995,273311,-12.22,-14.89,3142850,3343183,-5.99,-
3054,立萬利,2570,3849,3306,-33.22,-22.26,31229,30311,3.02,-
1301,台塑,16406350,16306347,17363777,0.61,-5.51,184108629,234985330,-21.65,-
1303,南亞,20935267,21722488,25203688,-3.62,-16.93,239421141,331244699,-27.72,-
1304,台聚,4180619,4296205,4697381,-2.69,-11.0,47913830,61056670,-21.52,-
1305,華夏,1174445,1046806,1045011,12.19,12.38,12707152,16262185,-21.86,-
1307,三芳,824541,837011,821824,-1.48,0.33,9333161,10021244,-6.86,-
1308,亞聚,510512,538938,794927,-5.27,-35.77,6089011,8985645,-32.23,-
1309,台達化,1233538,1451953,1183195,-15.04,4.25,13831365,16721320,-17.28,-
1310,台苯,865612,891484,726252,-2.9,19.18,8702287,11890403,-26.81,-
1312,國喬,1220736,1298379,1295194,-5.97,-5.74,14504106,16917813,-14.26,-
1313,聯成,6642500,6323633,5846961,5.04,13.6,66557361,67405124,-1.25,-
1314,中石化,2315446,2237466,1179469,3.48,96.31,23592511,23778647,-0.78,11月營收增幅較高因大陸子公司稼動率提升，及去年同期工廠歲修導致銷量減少。
1315,達新,173834,136905,220847,26.97,-21.28,2003773,2490213,-19.53,-
1321,大洋,639086,321339,425807,98.88,50.08,4568678,6037494,-24.32,實現投資性不動產
1323,永裕,269150,283758,292641,-5.14,-8.02,3059329,3465412,-11.71,-
1324,地球,66332,90322,89461,-26.56,-25.85,854894,901332,-5.15,-
1325,恆大,26984,30260,43296,-10.82,-37.67,367171,514695,-28.66,-
1326,台化,28737570,30166153,26691678,-4.73,7.66,303925514,351065252,-13.42,-
4306,炎洲,1466160,1309994,1052260,11.92,39.33,11995358,13695903,-12.41,-
1402,遠東新,21599162,22437543,21194378,-3.73,1.9,234301007,243467833,-3.76,-
1409,新纖,3165203,3253929,2734599,-2.72,15.74,36176537,42964878,-15.79,-
1410,南染,18441,18540,35454,-0.53,-47.98,202994,363442,-44.14,-
1413,宏洲,187125,222728,186974,-15.98,0.08,1860163,2933161,-36.58,-
1414,東和,50856,46067,45472,10.39,11.84,518742,640245,-18.97,-
1417,嘉裕,122909,112364,133803,9.38,-8.14,1352333,1374743,-1.63,-
1418,東華,739,258,883,186.43,-16.3,17994,14304,25.79,-
1419,新紡,429749,327793,324541,31.1,32.41,3085999,3077599,0.27,-
1423,利華,15233,9973,16881,52.74,-9.76,116481,162435,-28.29,-
1434,福懋,2030563,2217809,2512236,-8.44,-19.17,26273510,32084241,-18.11,-
1440,南紡,1368703,1749050,1786531,-21.74,-23.38,18135252,20150258,-9.99,-
1441,大東,76290,133170,104499,-42.71,-26.99,1083826,1450307,-25.26,-
1444,力麗,535888,535533,820065,0.06,-34.65,7625618,11584544,-34.17,-
1445,大宇,104045,105406,142777,-1.29,-27.12,1261066,1366990,-7.74,-
1446,宏和,112877,10093,14527,1018.36,677.01,221458,141442,56.57,營建銷售增加營收
1447,力鵬,2209408,2627957,2184186,-15.92,1.15,27380689,26289498,4.15,-
1449,佳和,214287,239989,137813,-10.7,55.49,2488855,2309882,7.74,訂單增加
1451,年興,574339,353359,771499,62.53,-25.55,5813980,8267742,-29.67,-
1452,宏益,120790,117060,137930,3.18,-12.42,1072571,1691285,-36.58,-
1454,台富,106857,117788,139290,-9.28,-23.28,1393858,1670278,-16.54,-
1455,集盛,744091,759281,615555,-2.0,20.88,6966724,8764841,-20.51,-
1457,宜進,296694,297085,281242,-0.13,5.49,2894774,4052654,-28.57,-
1459,聯發,143448,148718,127937,-3.54,12.12,1057569,1824260,-42.02,-
1460,宏遠,835389,750216,804762,11.35,3.8,7141502,9106338,-21.57,-
1463,強盛,32216,30055,32091,7.19,0.38,322977,453450,-28.77,-
1464,得力,845832,857638,1009691,-1.37,-16.22,8932395,11335625,-21.2,-
1465,偉全,55455,31064,64294,78.51,-13.74,522695,551691,-5.25,-
1466,聚隆,219778,243687,216057,-9.81,1.72,2224188,2571316,-13.5,-
1467,南緯,312264,336060,438966,-7.08,-28.86,4177894,5701332,-26.72,-
1468,昶和,89730,69010,148304,30.02,-39.49,952259,1293792,-26.39,-
1470,大統新創,30896,44711,31526,-30.89,-1.99,602630,814670,-26.02,-
1473,台南,543815,401621,573336,35.4,-5.14,5876956,6979704,-15.79,-
1474,弘裕,276872,223492,239942,23.88,15.39,2422644,2963752,-18.25,-
1475,業旺,101949,107714,108272,-5.35,-5.83,1154009,1073654,7.48,-
1476,儒鴻,2960536,2856878,2732916,3.62,8.32,28108942,37094397,-24.22,-
1477,聚陽,2415601,2477334,2462831,-2.49,-1.91,29223370,29614544,-1.32,-
4414,如興,844145,1027454,1308733,-17.84,-35.49,12582069,15914370,-20.93,-
4426,利勤,119508,97965,148599,21.99,-19.57,1215277,1239843,-1.98,-
4438,廣越,706570,1113161,1370364,-36.52,-48.43,15743495,18505683,-14.92,-
4440,宜新實業,93445,73576,110364,27.0,-15.33,913069,1414986,-35.47,-
1503,士電,2328632,2343233,2662000,-0.62,-12.52,29023080,28012160,3.6,-
1504,東元,4688624,4664515,5053213,0.51,-7.21,54384416,53048609,2.51,-
1506,正道,101238,94325,95289,7.32,6.24,1048838,1051940,-0.29,-
1513,中興電,1825133,2005685,1599197,-9.0,14.12,20129036,16979641,18.54,-
1514,亞力,1169516,938539,769327,24.61,52.01,8205250,6795834,20.73,主因:配合高科技半導體海內外建廠，使銷貨增加所致
1515,力山,1028549,876716,320941,17.31,220.47,5852089,4194284,39.52,客戶銷售狀況好增加採購量
1517,利奇,133960,118924,288500,12.64,-53.56,1734002,4749332,-63.48,主係產業調整庫存及去年基期較高所致。
1519,華城,1691816,1345186,844380,25.76,100.36,11324733,6487819,74.55,"本月較同期增加主要是公營及外銷案,依顧客交期認列所以月營收起伏變化大。"
