公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,13121753,13882248,16502520,-5.47,-20.48,136442298,138365933,-1.39,-
1102,亞泥,5885302,5833267,7193978,0.89,-18.19,64867584,69204590,-6.26,-
1103,嘉泥,249102,246707,259190,0.97,-3.89,2740490,2700778,1.47,-
1104,環泥,636793,723076,682994,-11.93,-6.76,7142885,7198374,-0.77,-
1108,幸福,326349,326009,410786,0.1,-20.55,4077738,4363496,-6.54,-
1109,信大,354802,325978,378299,8.84,-6.21,4015900,4259037,-5.7,-
1110,東泥,210022,263053,290400,-20.15,-27.67,2615364,2612481,0.11,-
1201,味全,1651571,1801807,1831315,-8.33,-9.81,20171168,21623595,-6.71,-
1203,味王,434162,448604,573608,-3.21,-24.31,5185634,5629565,-7.88,-
1210,大成,8857963,8433533,8968687,5.03,-1.23,92987361,94407978,-1.5,-
1213,大飲,23757,25876,16519,-8.18,43.81,276417,174211,58.66,"113年11月因產能不足,恢復產能後及積極推展業務,致使114年11月營收成長"
1215,卜蜂,2482253,2347307,2435339,5.74,1.92,25681707,25524129,0.61,-
1216,統一,51161260,54226663,51741861,-5.65,-1.12,620552326,606191167,2.36,-
1217,愛之味,324091,364631,362132,-11.11,-10.5,4720986,4784199,-1.32,-
1218,泰山,755967,791573,841206,-4.49,-10.13,9284546,9952632,-6.71,-
1219,福壽,1202794,1266703,1270951,-5.04,-5.36,13075542,13077143,-0.01,-
1220,台榮,360840,345775,397129,4.35,-9.13,3107651,3168228,-1.91,-
1225,福懋油,992489,967903,1152454,2.54,-13.88,11064053,11789378,-6.15,-
1227,佳格,2611225,2154553,2760180,21.19,-5.39,25102144,25627663,-2.05,-
1229,聯華,1273348,1015427,1110299,25.4,14.68,12052356,11717243,2.85,-
1231,聯華食,1019108,1058351,1016716,-3.7,0.23,11563927,10805122,7.02,-
1232,大統益,1822177,1860932,1881431,-2.08,-3.14,19519541,20116308,-2.96,-
1233,天仁,176031,181007,193364,-2.74,-8.96,1962473,2005457,-2.14,-
1234,黑松,684260,877976,818973,-22.06,-16.44,8870612,9544742,-7.06,-
1235,興泰,24760,20135,13168,22.96,88.03,164554,101105,62.75,"泰宇網通累計1-11月營收較去年同期增加 74,891 仟元"
1236,宏亞,120899,116272,158057,3.97,-23.5,1616648,1712491,-5.59,-
1702,南僑,2084636,1808865,2027876,15.24,2.79,21154630,21458399,-1.41,-
1737,臺鹽,256887,272102,251075,-5.59,2.31,3020197,2973272,1.57,-
3054,立萬利,8168,6689,3476,22.11,134.98,116499,89157,30.66,主係因本期產品結構改變致銷售金額增加。
7780,大研生醫,336900,136218,288979,147.32,16.58,1712096,1227563,39.47,-
7791,皇家可口,160914,197947,176892,-18.7,-9.03,2429032,2507528,-3.13,-
1301,台塑,13389395,13410015,18146582,-0.15,-26.21,161106668,183595063,-12.24,-
1303,南亞,21130715,21229355,21965473,-0.46,-3.8,237805161,236183403,0.68,-
1304,台聚,3258556,3264816,4496431,-0.19,-27.53,40750467,46842132,-13.0,-
1305,華夏,621233,557976,969641,11.33,-35.93,8564632,10339660,-17.16,-
1307,三芳,850259,913957,903107,-6.96,-5.85,10015799,9971684,0.44,-
1308,亞聚,468030,440401,532717,6.27,-12.14,5250036,5476913,-4.14,-
1309,台達化,909181,1059100,1663667,-14.15,-45.35,13442212,17066339,-21.23,-
1310,台苯,579949,595593,963295,-2.62,-39.79,8137614,10425341,-21.94,-
1312,國喬,2089472,2277562,1317977,-8.25,58.53,20350623,14988765,35.77,今年三月份重要子公司開始投產銷售，不論單月營收或累計營收，均較去年同期增加，惟國際經濟環境仍紛擾，市場利差不如預期。
1313,聯成,4909229,4607166,6239419,6.55,-21.31,54082267,66826083,-19.07,-
1314,中石化,1101798,916515,1773749,20.21,-37.88,17869557,27922394,-36.0,-
1315,達新,215851,147746,250146,46.09,-13.7,2111340,1949900,8.27,-
1321,大洋,255668,269831,411176,-5.24,-37.82,3275449,4309747,-23.99,-
1323,永裕,168377,157925,158089,6.61,6.5,1857609,2474437,-24.92,-
1324,地球,52854,62796,67346,-15.83,-21.51,667890,724580,-7.82,-
1325,恆大,23153,20734,25351,11.66,-8.67,271844,295266,-7.93,-
1326,台化,20881356,22146817,27254315,-5.71,-23.38,265061108,321300333,-17.5,-
4306,炎洲,1324475,1169083,1063213,13.29,24.57,12017230,14790915,-18.75,-
1402,遠東新,21519377,23158144,22864590,-7.07,-5.88,229977507,246310805,-6.63,-
1409,新纖,3055682,3214225,3876370,-4.93,-21.17,36246127,41396175,-12.44,-
1410,南染,15175,18466,21240,-17.82,-28.55,175269,214738,-18.38,-
1413,宏洲,153659,149002,183400,3.12,-16.21,1964673,2111415,-6.94,-
1414,東和,35182,33330,38259,5.55,-8.04,427375,482727,-11.46,-
1417,嘉裕,64611,69746,32235,-7.36,100.43,371913,548004,-32.13,本月營收較去年同期增加，係因團體制服業務大批量訂單集中於本月出貨所致。
1418,東華,1094,618,533,77.02,105.25,5312,9189,-42.19,配合客戶生產線出貨。
1419,新紡,467734,425805,387105,9.84,20.82,4147430,3647278,13.71,-
1423,利華,4526,5823,5885,-22.27,-23.09,77590,99321,-21.87,-
1434,福懋,1929424,1906631,2148096,1.19,-10.17,25275141,26291202,-3.86,-
1440,南紡,991299,1128840,1227931,-12.18,-19.27,13264015,15970246,-16.94,-
1441,大東,124052,126504,139933,-1.93,-11.34,1389552,1498691,-7.28,-
1444,力麗,566802,665266,667626,-14.8,-15.1,6568636,7541526,-12.9,-
1445,大宇,47108,78413,84793,-39.92,-44.44,704690,934393,-24.58,-
1446,宏和,13991,9171,11254,52.55,24.32,1011016,3539860,-71.43,本月營建無認列收入
1447,力鵬,3023367,1779083,2338609,69.93,29.28,25963132,31937578,-18.7,-
1449,佳和,269350,145793,192334,84.74,40.04,2220644,2693333,-17.55,-
1451,年興,566553,471846,614181,20.07,-7.75,5725547,5991248,-4.43,-
1452,宏益,101471,105501,154016,-3.81,-34.11,1254266,1542035,-18.66,-
1454,台富,106049,114552,119622,-7.42,-11.34,1399895,1465825,-4.49,無
1455,集盛,404535,407367,700605,-0.69,-42.25,5799133,8721008,-33.5,-
1457,宜進,199771,223093,275274,-10.45,-27.42,2764446,3088070,-10.47,-
1459,聯發,100634,103954,112648,-3.19,-10.66,1103668,1181159,-6.56,-
1460,宏遠,648977,599228,740811,8.3,-12.39,6716493,7333629,-8.41,-
1463,強盛新,15760,18399,28762,-14.34,-45.2,792764,260164,204.71,子公司保強建設房屋售出入帳
1464,得力,934354,1112147,1060129,-15.98,-11.86,11384450,10767530,5.72,-
1465,偉全,17984,29673,47822,-39.39,-62.39,326081,457000,-28.64,係因客戶出貨減少所致。
1466,聚隆,220544,200787,269748,9.83,-18.24,2365481,2687568,-11.98,-
1467,南緯,510826,333215,372121,53.3,37.27,4707155,4526388,3.99,-
1468,昶和,66456,64186,71128,3.53,-6.56,776901,1003123,-22.55,-
1470,大統新創,59006,65208,67126,-9.51,-12.09,716602,713078,0.49,-
1473,台南,471307,299854,464416,57.17,1.48,6206864,6646662,-6.61,-
1474,弘裕,250181,234708,275599,6.59,-9.22,2653819,2867723,-7.45,-
1475,業旺,124001,103424,165087,19.89,-24.88,1334075,1795634,-25.7,-
1476,儒鴻,2891719,3072169,2847744,-5.87,1.54,34689513,33406058,3.84,-
1477,聚陽,2593161,2128555,2580773,21.82,0.48,31223677,31995504,-2.41,-
4414,如興,1293784,1086438,1274988,19.08,1.47,12702289,13205886,-3.81,-
4426,利勤,74514,78702,81727,-5.32,-8.82,804773,899523,-10.53,-
4438,廣越,1358617,1992017,1031280,-31.79,31.74,18174465,15342683,18.45,-
4440,宜新實業,96981,110790,94093,-12.46,3.06,958831,1026482,-6.59,-
4441,振大環球,470790,642210,493033,-26.69,-4.51,6796627,5296214,28.32,-
1503,士電,2963128,2648255,2877350,11.88,2.98,33105617,31616683,4.7,-
1504,東元,4680840,4968473,4599582,-5.78,1.76,53408040,50575838,5.59,-
1506,正道,84284,87036,95059,-3.16,-11.33,991320,945120,4.88,-
1513,中興電,2321427,2217849,2274184,4.67,2.07,24882212,23256759,6.98,-
1514,亞力,1062946,854101,787914,24.45,34.9,9331088,7724677,20.79,-
1515,力山,734140,511028,337270,43.65,117.67,4863327,5818310,-16.41,客戶庫存管理增加採購量
1517,利奇,157263,155103,208204,1.39,-24.46,1837507,1812759,1.36,-
1519,華城,1975829,2231989,1685771,-11.47,17.2,20534266,16694754,22.99,-
1526,日馳,52744,47839,78524,10.25,-32.83,711965,669341,6.36,-
1527,鑽全,205213,200402,275616,2.4,-25.54,2708056,2928245,-7.51,-
1528,恩德,200903,287870,303194,-30.21,-33.73,2592808,3411941,-24.0,-
1529,樂事綠能,32695,90614,53417,-63.91,-38.79,803947,646837,24.28,-
1530,亞崴,163998,121371,158540,35.12,3.44,1741920,1686967,3.25,-
1531,高林股,93881,102154,106041,-8.09,-11.46,1357633,1475485,-7.98,-
1532,勤美,1142265,1113749,1036496,2.56,10.2,14371086,17014107,-15.53,-
1535,中宇,846560,930299,1005795,-9.0,-15.83,10455713,9592675,8.99,-
1537,廣隆,543153,513543,670081,5.76,-18.94,6074487,7468431,-18.66,-
1538,正峰,5616,7410,9439,-24.21,-40.5,105597,97055,8.8,-
1539,巨庭,96205,78959,64783,21.84,48.5,1223169,1238989,-1.27,-
1540,喬福,38433,22870,36628,68.04,4.92,466114,479154,-2.72,-
