公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1102,亞泥,5836590,6019299,6722518,-3.03,-13.17,41097034,42207123,-2.63,-
1108,幸福,357412,361327,344972,-1.08,3.6,2730708,2755053,-0.88,-
1109,信大,367999,390871,382035,-5.85,-3.67,2590075,2855140,-9.28,-
1110,東泥,190570,222403,274186,-14.31,-30.49,1679561,1455702,15.37,-
1201,味全,1850418,1736584,2154021,6.55,-14.09,12582396,13394338,-6.06,-
1213,大飲,23287,23916,19561,-2.63,19.04,158479,94813,67.14,"113年7月因產能不足,恢復產能後及積極推展業務,致使114年7月營收成長"
1215,卜蜂,2371761,2226284,2322796,6.53,2.1,16129752,15939888,1.19,-
1218,泰山,893928,809797,977678,10.38,-8.56,5829793,6266981,-6.97,-
1219,福壽,1105072,1099572,1196279,0.5,-7.62,8244561,8238260,0.07,-
1220,台榮,275553,255918,267181,7.67,3.13,1830187,1847202,-0.92,-
1229,聯華,978972,2140098,949035,-54.25,3.15,7510611,7938676,-5.39,-
1231,聯華食,1144425,963173,1115087,18.81,2.63,7249873,6670887,8.67,-
1232,大統益,1758494,1604514,1859450,9.59,-5.42,12259872,12823885,-4.39,-
1233,天仁,160451,163079,171241,-1.61,-6.3,1239896,1281636,-3.25,-
1236,宏亞,136074,96579,162934,40.89,-16.48,986056,1079599,-8.66,-
1737,臺鹽,263317,284962,255573,-7.59,3.03,1939703,1872599,3.58,-
3054,立萬利,18366,21503,5155,-14.58,256.27,68557,63488,7.98,主係因本期產品結構改變致銷售金額增加。
1301,台塑,14597054,14362122,17709919,1.63,-17.57,107186360,116927267,-8.33,-
1303,南亞,21152898,20589873,22531108,2.73,-6.11,152420499,147567352,3.28,-
1304,台聚,3514742,3908637,4531832,-10.07,-22.44,27236359,30015652,-9.25,-
1305,華夏,752645,1019947,997410,-26.2,-24.54,5872691,6977772,-15.83,-
1308,亞聚,465643,428134,570164,8.76,-18.33,3341065,3626233,-7.86,-
1309,台達化,1154534,1246157,1620940,-7.35,-28.77,9236533,10354853,-10.79,-
1310,台苯,782309,757768,1033684,3.23,-24.31,5522392,6692794,-17.48,-
1313,聯成,5132015,5143161,6062896,-0.21,-15.35,34266655,44418036,-22.85,-
1315,達新,227995,237222,157127,-3.88,45.1,1385519,1172657,18.15,-
1321,大洋,293248,317814,338679,-7.72,-13.41,2245692,2783953,-19.33,-
1323,永裕,146930,167170,184175,-12.1,-20.22,1192557,1743412,-31.59,本月營收較去年同期減少主要係去年7月份精奕公司董事會暨營運團隊重組下，其已非本公司合併財務報告之子公司。
1325,恆大,19998,26477,24924,-24.47,-19.76,186124,198316,-6.14,-
1326,台化,23302893,24792702,30018602,-6.0,-22.37,175759849,210435570,-16.47,-
4306,炎洲,1107166,1072687,1583736,3.21,-30.09,7213060,9818222,-26.53,-
1410,南染,13835,18073,22416,-23.44,-38.28,118172,131580,-10.18,-
1413,宏洲,170323,169701,207960,0.36,-18.09,1379260,1318199,4.63,-
1414,東和,35243,37627,45179,-6.33,-21.99,295023,328077,-10.07,-
1417,嘉裕,26883,39386,24737,-31.74,8.67,166778,403012,-58.61,因結束國軍服裝供售與大陸代理品牌業務，致使營收減少
1418,東華,18,17,87,5.88,-79.31,3566,6397,-44.25,配合客戶生產線出貨。
1423,利華,5403,3026,14437,78.55,-62.57,48314,72754,-33.59,由於去年同期基期偏高加上今年客戶受美國對等關稅所影響，表現不盡理想。
1434,福懋,2186035,2180462,2284442,0.25,-4.3,17119383,17077670,0.24,-
1440,南紡,1118170,1182380,1656569,-5.43,-32.5,9010790,10215423,-11.79,-
1444,力麗,564196,525398,633467,7.38,-10.93,4184849,4708718,-11.12,-
1446,宏和,88424,9414,584157,839.28,-84.86,855242,2046934,-58.21,本期營建銷售戶數減少
1447,力鵬,989263,2037885,2380505,-51.45,-58.44,15482925,20658491,-25.05,廠商及客戶為因應關稅可能的影響以及大陸石化產品產量過剩而外溢影響市場供需，故紛紛採取減產或歲修因應，使營業額大幅衰退。
1451,年興,560734,593394,660632,-5.5,-15.12,3688381,3977926,-7.27,本年累計營收較去年累計營收減少7.28%，主係後龍關廠影響。
1452,宏益,120814,111927,157403,7.93,-23.24,819863,937256,-12.52,-
1454,台富,126758,138473,128876,-8.46,-1.64,943959,945568,-0.17,無
1455,集盛,498260,540172,823986,-7.75,-39.53,4083584,5766064,-29.17,-
1457,宜進,242961,241456,283771,0.62,-14.38,1909588,1918238,-0.45,-
1459,聯發,90428,87161,88152,3.74,2.58,706876,771554,-8.38,-
1463,強盛新,25501,13353,25160,90.97,1.35,724321,171680,321.9,子公司保強建設房屋售出入帳
1464,得力,931432,816446,924774,14.08,0.71,7218591,6224934,15.96,-
1466,聚隆,192045,248417,252799,-22.69,-24.03,1537974,1541769,-0.24,-
1468,昶和,71769,59407,81353,20.8,-11.78,527361,671144,-21.42,-
1470,大統新創,60175,66860,57859,-9.99,4.0,472805,434765,8.74,-
1473,台南,590440,626872,677950,-5.81,-12.9,4589500,4626529,-0.8,-
1475,業旺,110781,118949,175414,-6.86,-36.84,870156,1120842,-22.36,-
1476,儒鴻,3044362,3288358,3134777,-7.41,-2.88,22136561,20360692,8.72,-
1477,聚陽,2780854,2836232,3063423,-1.95,-9.22,20393811,19365613,5.3,-
4438,廣越,1959709,1890248,2222339,3.67,-11.81,9512327,8720144,9.08,-
1506,正道,96365,97677,77806,-1.34,23.85,642993,589364,9.09,-
1513,中興電,2321409,2616009,2085481,-11.26,11.31,15873487,14358010,10.55,-
1514,亞力,840237,842897,644057,-0.31,30.46,5472704,4923294,11.15,-
1515,力山,415425,399072,458369,4.09,-9.36,2622590,4110303,-36.19,-
1526,日馳,71228,80451,57713,-11.46,23.41,480221,441371,8.8,-
1527,鑽全,295508,259741,309026,13.77,-4.37,1852765,1865324,-0.67,-
1529,樂事綠能,106729,35709,28748,198.88,271.25,582255,382266,52.31,"本月因台電交貨比去年同期多,致營收較去年同期增幅大"
1530,亞崴,186569,205636,240467,-9.27,-22.41,1222872,1061264,15.22,-
1531,高林股,138008,121583,152511,13.5,-9.5,937634,962534,-2.58,-
