公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,11730367,7306069,9971650,60.55,17.63,26361657,22945614,14.88,-
1102,亞泥,8152982,6241236,8160414,30.63,-0.09,19208712,19681816,-2.4,-
1104,環泥,739446,591525,591593,25.0,24.99,1835349,1532253,19.78,-
1108,幸福,436030,361748,345612,20.53,26.16,1092679,880911,24.03,-
1109,信大,625197,410951,490643,52.13,27.42,1334158,1239184,7.66,-
1110,東泥,216150,174115,178972,24.14,20.77,528138,443221,19.15,-
1201,味全,1714224,1489920,1589975,15.05,7.81,4789270,4550665,5.24,-
1203,味王,544406,515621,517118,5.58,5.27,1575647,1534896,2.65,-
1210,大成,9633956,8240329,8558697,16.91,12.56,27065333,26031973,3.96,-
1213,大飲,28023,30743,30575,-8.84,-8.34,90251,100928,-10.57,-
1215,卜蜂,2599015,2263472,2477639,14.82,4.89,7232070,7199414,0.45,-
1216,統一,44823352,40664831,42112136,10.22,6.43,131403700,124274817,5.73,-
1217,愛之味,414639,308663,385888,34.33,7.45,1171250,1141588,2.59,-
1218,泰山,839075,834856,927607,0.5,-9.54,2647598,2650681,-0.11,-
1219,福壽,1621081,1293812,1651054,25.29,-1.81,4249551,4214902,0.82,-
1220,台榮,290668,178573,285720,62.77,1.73,654741,816490,-19.81,-
1225,福懋油,1334753,1326121,1279502,0.65,4.31,3797333,3505862,8.31,-
1227,佳格,1981532,1413138,2249275,40.22,-11.9,5880499,6730455,-12.62,-
1231,聯華食,1000854,740027,810325,35.24,23.51,2773782,2524332,9.88,-
1232,大統益,2090669,2067495,2167843,1.12,-3.55,6207916,5698170,8.94,-
1233,天仁,162294,153523,138421,5.71,17.24,524986,458342,14.54,-
1234,黑松,701960,795909,638270,-11.8,9.97,2542028,2044141,24.35,-
1235,興泰,2365,1707,1533,38.54,54.27,5364,3436,56.11,本期銷貨收入較去年同期增加83.2萬
1236,宏亞,158593,110189,163958,43.92,-3.27,489567,544699,-10.12,-
1702,南僑,1976303,1643891,1683100,20.22,17.42,5265380,4758074,10.66,-
1737,臺鹽,294205,250507,371648,17.44,-20.83,865001,923153,-6.29,-
1301,台塑,20116995,17688186,26474312,13.73,-24.01,52213317,71003763,-26.46,-
1303,南亞,23641103,21842845,37002485,8.23,-36.1,65773776,102092039,-35.57,-
1304,台聚,4735505,4507156,5732214,5.06,-17.38,13174233,17103418,-22.97,-
1305,華夏,1163684,1338693,1845700,-13.07,-36.95,3780177,5307656,-28.77,-
1307,三芳,860166,959537,1020535,-10.35,-15.71,2609698,2617268,-0.28,-
1308,亞聚,549006,566122,714113,-3.02,-23.12,1569101,2141821,-26.73,-
1309,台達化,1386900,1201305,1640544,15.44,-15.46,3573793,4536374,-21.21,-
1310,台苯,1159395,569240,1296091,103.67,-10.54,2318395,3535609,-34.42,-
1312,國喬,1610657,1320956,1711214,21.93,-5.87,4217270,4536710,-7.04,-
1313,聯成,6511571,5836564,8167285,11.56,-20.27,15907165,19195641,-17.13,-
1314,中石化,2332203,1671640,2608381,39.51,-10.58,5145424,7382270,-30.3,-
1315,達新,181579,117990,253082,53.89,-28.25,541036,614730,-11.98,-
1321,大洋,492736,441561,674298,11.58,-26.92,1330972,1771904,-24.88,-
1323,永裕,315973,244560,371815,29.2,-15.01,803538,992692,-19.05,-
1324,地球,92528,76806,99839,20.46,-7.32,231342,256030,-9.64,-
1325,恆大,41288,33295,41885,24.0,-1.42,109668,149980,-26.87,-
1326,台化,29434395,28017455,36365994,5.05,-19.06,83028826,95399038,-12.96,-
4306,炎洲,1180851,1023025,1608404,15.42,-26.58,2948845,3891213,-24.21,-
1402,遠東新,22902213,19701851,23482793,16.24,-2.47,61539147,63393874,-2.92,-
