公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,13659543,13860276,8816109,-1.44,54.93,64831975,53873976,20.34,2024/3/6起併入OYAK及Cimpor營收增加所致。
1102,亞泥,6838497,6459670,6671130,5.86,2.5,35484605,40287220,-11.92,-
1103,嘉泥,256328,243833,277233,5.12,-7.54,1437444,1376704,4.41,-
1104,環泥,662277,743116,604263,-10.87,9.6,4000652,3754719,6.54,-
1108,幸福,354661,435713,442961,-18.6,-19.93,2410081,2414773,-0.19,-
1109,信大,417314,516800,516592,-19.25,-19.21,2473105,3030613,-18.39,-
1110,東泥,192948,204577,181890,-5.68,6.07,1181516,1143437,3.33,-
1201,味全,1949792,2067265,1799883,-5.68,8.32,11240317,10033919,12.02,-
1203,味王,514904,512093,474979,0.54,8.4,3078082,3109710,-1.01,-
1210,大成,8207756,8612403,8906040,-4.69,-7.84,50714036,54727001,-7.33,-
1213,大飲,12287,16426,-2485,-25.19,594.44,74539,115720,-35.58,營收大幅衰退，係因四月下旬至11月中旬暫時停工無產品銷售所致。
1215,卜蜂,2139781,2366427,2421623,-9.57,-11.63,13617092,14644087,-7.01,-
1216,統一,54983416,54792810,46976325,0.34,17.04,320873215,268800544,19.37,-
1217,愛之味,404150,444968,419946,-9.17,-3.76,2361477,2330806,1.31,-
1218,泰山,820155,827689,948940,-0.91,-13.57,5289303,5288423,0.01,-
1219,福壽,1042042,1214397,1330443,-14.19,-21.67,7041981,8319412,-15.35,-
1220,台榮,268122,292960,287673,-8.47,-6.79,1580021,1489482,6.07,-
1225,福懋油,947916,1016515,1140779,-6.74,-16.9,6384651,7279942,-12.29,-
1227,佳格,1959516,2314332,2118460,-15.33,-7.5,13153365,12203968,7.77,-
1229,聯華,1739578,1066638,1799327,63.08,-3.32,6989641,6511033,7.35,-
1231,聯華食,867577,923424,819281,-6.04,5.89,5555800,5194220,6.96,-
1232,大統益,1696595,1848037,1874166,-8.19,-9.47,10964435,11869401,-7.62,-
1233,天仁,175138,182752,168374,-4.16,4.01,1110395,1032529,7.54,-
1234,黑松,801125,810162,827576,-1.11,-3.19,4918619,4842054,1.58,-
1235,興泰,10550,3771,4266,179.76,147.3,40774,15452,163.87,增加子公司泰宇網通營收795萬
1236,宏亞,100673,130569,125337,-22.89,-19.67,916665,880186,4.14,-
1702,南僑,1935023,1940548,1887507,-0.28,2.51,11464460,10989322,4.32,-
1737,臺鹽,274337,292281,283034,-6.13,-3.07,1617026,1724488,-6.23,-
3054,立萬利,6142,13031,2925,-52.86,109.98,58333,17704,229.49,主係因本期產品結構改變致銷售額增加。
1301,台塑,17051698,17396479,15893871,-1.98,7.28,99217347,100660145,-1.43,-
1303,南亞,21812622,22713683,19790189,-3.96,10.21,125036244,129511971,-3.45,-
1304,台聚,4537323,4542986,3989480,-0.12,13.73,25483820,25934175,-1.73,-
1305,華夏,1146941,1015541,1014593,12.93,13.04,5980362,7120145,-16.0,-
1307,三芳,742061,857628,728830,-13.47,1.81,5101788,4901448,4.08,-
1308,亞聚,523269,446056,543794,17.31,-3.77,3056069,3227919,-5.32,-
1309,台達化,1640289,1683225,1073664,-2.55,52.77,8733913,7163452,21.92,持續強化銷量，銷售量較去年同期增加，故營業收入較去年同期增加。
1310,台苯,1217014,1191533,641308,2.13,89.77,5659110,4635404,22.08,與去年同期相比，本月SM價格增加27.26%、銷量增加48.4%及匯 率平均上升5.13%，以致6月營收較去年同期增加。
1312,國喬,1628148,1744102,1109039,-6.64,46.8,8313527,8107865,2.53,-
1313,聯成,6019167,6951456,5679751,-13.41,5.97,38206589,33486482,14.09,-
1321,大洋,445861,498956,351024,-10.64,27.01,2445382,2497834,-2.09,-
