公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9596091,9100119,7733787,5.45,24.08,45057867,38998743,15.53,-
1102,亞泥,7238507,7168871,8000427,0.97,-9.52,33616090,36392463,-7.62,-
1104,環泥,671021,644087,537082,4.18,24.93,3150457,2707829,16.34,-
1108,幸福,482963,396170,332258,21.9,45.35,1971812,1548687,27.32,-
1109,信大,627486,552377,654002,13.59,-4.05,2514021,2413008,4.18,-
1110,東泥,213937,219472,89660,-2.52,138.6,961547,647008,48.61,主要係因本公司去年停電無法生產導致銷量下降。
1201,味全,1760630,1684136,1662683,4.54,5.89,8234036,7708487,6.81,-
1203,味王,552211,506873,533780,8.94,3.45,2634731,2584726,1.93,-
1210,大成,9815309,8940319,8649541,9.78,13.47,45820961,43863866,4.46,-
1213,大飲,13163,16652,26236,-20.95,-49.82,120066,155701,-22.88,-
1215,卜蜂,2519816,2470578,2311671,1.99,9.0,12222464,11703131,4.43,-
1217,愛之味,396832,342778,384976,15.76,3.07,1910860,1828143,4.52,-
1218,泰山,871543,820342,902029,6.24,-3.37,4339483,4465118,-2.81,-
1219,福壽,1442360,1297059,1451392,11.2,-0.62,6988970,7145936,-2.19,-
1220,台榮,280527,266541,292492,5.24,-4.09,1201809,1357564,-11.47,-
1225,福懋油,1233009,1108821,1269125,11.2,-2.84,6139163,5994651,2.41,-
1227,佳格,2136966,2068043,1961006,3.33,8.97,10085508,10849287,-7.03,-
1229,聯華,993539,846720,914089,17.33,8.69,4711706,4391797,7.28,-
1231,聯華食,793134,808023,815527,-1.84,-2.74,4374939,4151739,5.37,-
1232,大統益,1998466,1788853,1974737,11.71,1.2,9995235,9592831,4.19,-
1233,天仁,173923,165246,148437,5.25,17.16,864155,735119,17.55,-
1234,黑松,775650,696800,605223,11.31,28.15,4014478,3294863,21.84,-
1235,興泰,3193,2232,1859,43.05,71.75,11186,6607,69.3,本期銷貨收入較去年同期增加133.4萬
1236,宏亞,131830,133452,138780,-1.21,-5.0,754849,813525,-7.21,-
1737,臺鹽,315818,260635,296471,21.17,6.52,1441454,1519886,-5.16,-
1301,台塑,16356337,16196620,24846638,0.98,-34.17,84766274,120996386,-29.94,-
1303,南亞,22593257,21354749,32883176,5.79,-31.29,109721782,164672296,-33.36,-
1304,台聚,4495696,4274766,6065369,5.16,-25.87,21944695,28887169,-24.03,-
1305,華夏,1176829,1148546,1631728,2.46,-27.87,6105552,8654644,-29.45,-
1307,三芳,823622,739298,860620,11.4,-4.29,4172618,4461130,-6.46,-
1308,亞聚,592132,522892,874100,13.24,-32.25,2684125,3595705,-25.35,-
